gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds
4.57,4.506,3.0,7.506,71,417,1787.166,0.0,0
4.573,4.47,3.007,7.477,96,359,1821.883,0.0,0
4.528,4.536,3.007,7.543,82,379,1848.377,0.0,0
4.58,4.464,3.007,7.471,89,346,1740.562,0.0,0
4.567,4.457,2.991,7.449,79,373,1803.93,0.0,0
4.589,4.442,2.991,7.433,79,371,1810.621,0.0,0
4.525,4.4,3.0,7.4,78,373,1789.228,0.0,0
4.56,4.363,3.015,7.378,97,407,1774.68,0.0,0
4.591,4.342,3.014,7.356,110,426,1800.573,0.0,0
4.558,4.363,3.006,7.369,109,428,1855.207,0.0,0
4.581,4.404,3.012,7.415,69,446,1806.994,0.0,0
4.594,4.482,3.013,7.495,47,437,1804.531,0.0,0
4.559,4.53,3.019,7.549,106,441,1790.019,0.0,0
4.547,4.609,3.021,7.63,70,454,1774.566,0.0,0
4.607,4.624,3.015,7.638,70,456,1837.983,0.0,0
4.581,4.611,3.022,7.633,75,477,1773.72,0.0,0
4.589,4.561,3.03,7.591,96,437,1882.784,0.0,0
4.576,4.547,3.03,7.578,64,441,1834.557,0.0,0
4.598,4.592,3.027,7.619,75,449,1778.735,0.0,0
4.514,4.484,3.029,7.513,100,411,1842.878,0.0,0
4.549,4.563,3.039,7.602,90,403,1835.467,0.0,0
4.584,4.611,3.039,7.65,80,496,1873.283,0.0,0
4.57,4.576,3.036,7.612,71,478,1862.221,0.0,0
4.546,4.694,3.027,7.721,115,443,1796.99,0.0,0
4.566,4.743,3.029,7.773,107,460,1825.627,0.0,0
4.607,4.713,3.034,7.747,85,430,1827.669,0.0,0
4.537,4.722,3.031,7.752,96,415,1851.265,0.0,0
4.59,4.874,3.026,7.9,77,486,1774.805,0.0,0
4.535,4.832,3.041,7.872,91,389,1811.319,0.0,0
