gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds
5.111,3.212,3.141,6.353,248,0,2.13,0,0
5.22,3.212,3.135,6.347,211,0,2.14,0,0
5.295,3.192,3.159,6.351,314,0,2.12,0,0
5.265,3.256,3.158,6.414,375,0,2.11,0,0
5.363,3.211,3.159,6.37,341,0,2.11,0,0
5.3,3.203,3.161,6.365,340,0,2.1,0,0
5.159,3.157,3.141,6.298,195,0,2.11,0,0
5.17,3.089,3.146,6.235,220,0,2.12,0,0
5.226,3.108,3.152,6.26,290,0,2.11,0,0
5.218,3.142,3.126,6.268,268,0,2.12,0,0
5.36,3.261,3.144,6.405,335,0,2.1,0,0
5.18,3.2,3.158,6.357,281,0,2.09,0,0
5.281,3.252,3.152,6.404,283,0,2.08,0,0
5.212,3.158,3.141,6.299,198,0,2.1,0,0
5.258,3.154,3.152,6.306,301,0,2.09,0,0
5.286,3.097,3.16,6.257,284,0,2.09,0,0
5.264,3.144,3.157,6.301,304,0,2.1,0,0
5.188,3.079,3.137,6.217,220,0,2.11,0,0
5.281,3.116,3.136,6.251,336,0,2.1,0,0
5.232,3.168,3.132,6.299,321,0,2.1,0,0
5.336,3.438,3.141,6.578,394,0,2.06,0,0
5.236,3.497,3.15,6.647,329,0,2.06,0,0
5.18,3.431,3.149,6.58,312,0,2.07,0,0
5.233,3.398,3.165,6.563,265,0,2.07,0,0
5.308,3.395,3.158,6.553,317,0,2.08,0,0
5.249,3.361,3.16,6.521,301,0,2.09,0,0
5.249,3.431,3.156,6.587,324,0,2.09,0,0
5.296,3.383,3.157,6.541,259,0,2.08,0,0
5.257,3.372,3.147,6.519,351,0,2.08,0,0
5.16,3.264,3.14,6.404,286,0,2.11,0,0
5.176,3.269,3.14,6.409,316,0,2.1,0,0
5.274,3.356,3.15,6.507,356,0,2.08,0,0
5.288,3.482,3.15,6.632,358,0,2.05,0,0
5.207,3.417,3.159,6.575,310,0,2.06,0,0
5.251,3.4,3.151,6.551,295,0,2.06,0,0
5.218,3.368,3.152,6.52,295,0,2.08,0,0
5.209,3.371,3.157,6.528,329,0,2.08,0,0
5.207,3.38,3.155,6.535,264,0,2.07,0,0
5.153,3.405,3.154,6.559,269,0,2.06,0,0
5.204,3.45,3.136,6.587,314,0,2.07,0,0
5.364,3.783,3.15,6.933,491,0,2.05,0,0
5.333,3.87,3.146,7.016,357,0,2.04,0,0
5.234,3.85,3.149,6.999,330,0,2.04,0,0
