gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds
4.965,11.483,3.182,14.665,0,0,1.7,0,0
4.934,11.437,3.182,14.619,0,0,1.7,0,0
4.903,11.382,3.182,14.564,0,0,1.71,0,0
4.888,11.463,3.182,14.645,0,0,1.7,0,0
4.865,11.457,3.182,14.639,0,0,1.7,0,0
4.87,11.447,3.182,14.629,0,0,1.71,0,0
5.033,11.431,3.182,14.613,0,0,1.71,0,0
4.816,11.526,3.182,14.708,0,0,1.7,0,0
4.919,11.5,3.182,14.682,0,0,1.71,0,0
4.875,11.548,3.182,14.73,0,0,1.7,0,0
4.912,11.574,3.182,14.756,0,0,1.71,0,0
4.957,11.59,3.182,14.772,0,0,1.71,0,0
4.86,11.63,3.182,14.812,0,0,1.71,0,0
4.908,11.572,3.182,14.754,0,0,1.71,0,0
4.914,11.544,3.182,14.726,0,0,1.71,0,0
4.907,11.532,3.182,14.714,0,0,1.7,0,0
4.962,11.485,3.182,14.667,0,0,1.71,0,0
4.905,11.606,3.182,14.788,0,0,1.7,0,0
4.843,11.588,3.182,14.77,0,0,1.7,0,0
4.927,11.61,3.182,14.792,0,0,1.69,0,0
5.022,11.663,3.182,14.845,0,0,1.69,0,0
4.965,11.6,3.182,14.782,0,0,1.69,0,0
4.963,11.642,3.182,14.824,0,0,1.68,0,0
4.953,11.694,3.182,14.875,0,0,1.68,0,0
4.94,11.669,3.182,14.851,0,0,1.68,0,0
4.902,11.671,3.182,14.853,0,0,1.68,0,0
4.901,11.68,3.182,14.861,0,0,1.68,0,0
4.943,11.649,3.182,14.831,0,0,1.68,0,0
4.907,11.652,3.182,14.834,0,0,1.68,0,0
4.868,11.683,3.182,14.865,0,0,1.68,0,0
4.962,11.577,3.182,14.759,0,0,1.68,0,0
4.933,11.707,3.182,14.889,0,0,1.68,0,0
4.889,11.694,3.182,14.875,0,0,1.68,0,0
4.889,11.702,3.182,14.884,0,0,1.68,0,0
4.839,11.708,3.182,14.89,0,0,1.68,0,0
4.879,11.699,3.182,14.881,0,0,1.68,0,0
4.99,11.655,3.182,14.837,0,0,1.68,0,0
4.968,11.621,3.182,14.803,0,0,1.68,0,0
4.9,11.579,3.182,14.761,0,0,1.67,0,0
4.89,11.668,3.182,14.85,0,0,1.67,0,0
4.946,11.541,3.182,14.723,0,0,1.68,0,0
4.966,11.572,3.182,14.754,0,0,1.68,0,0
4.978,11.544,3.182,14.726,0,0,1.69,0,0
4.865,11.458,3.182,14.64,0,0,1.68,0,0
4.964,11.465,3.182,14.647,0,0,1.68,0,0
4.901,11.599,3.182,14.781,0,0,1.68,0,0
4.897,11.665,3.182,14.847,0,0,1.67,0,0
4.845,11.705,3.182,14.887,0,0,1.67,0,0
4.929,11.663,3.182,14.845,0,0,1.68,0,0
4.887,11.64,3.182,14.822,0,0,1.68,0,0
4.94,11.719,3.182,14.901,0,0,1.68,0,0
4.87,11.668,3.182,14.85,0,0,1.68,0,0
4.862,11.593,3.182,14.775,0,0,1.68,0,0
4.926,11.605,3.182,14.787,0,0,1.68,0,0
4.974,11.627,3.182,14.809,0,0,1.68,0,0
4.966,11.68,3.182,14.862,0,0,1.67,0,0
4.912,11.768,3.182,14.95,0,0,1.67,0,0
4.899,11.822,3.182,15.004,0,0,1.67,0,0
4.958,11.873,3.182,15.055,0,0,1.67,0,0
4.956,11.825,3.182,15.007,0,0,1.67,0,0
4.862,11.809,3.182,14.991,0,0,1.68,0,0
4.932,11.924,3.182,15.106,0,0,1.68,0,0
4.909,12.009,3.182,15.191,0,0,1.68,0,0
4.932,12.015,3.182,15.197,0,0,1.68,0,0
4.862,12.036,3.182,15.218,0,0,1.68,0,0
4.894,11.999,3.182,15.181,0,0,1.68,0,0
4.953,11.975,3.182,15.157,0,0,1.68,0,0
4.944,11.893,3.182,15.075,0,0,1.68,0,0
4.894,11.852,3.182,15.034,0,0,1.68,0,0
4.913,11.912,3.182,15.094,0,0,1.68,0,0
4.963,11.901,3.182,15.083,0,0,1.68,0,0
4.938,11.862,3.182,15.044,0,0,1.69,0,0
4.934,11.876,3.182,15.058,0,0,1.68,0,0
5.022,11.878,3.182,15.06,0,0,1.68,0,0
4.996,11.892,3.182,15.074,0,0,1.68,0,0
4.992,11.826,3.182,15.008,0,0,1.68,0,0
4.966,11.846,3.182,15.028,0,0,1.68,0,0
4.977,11.718,3.182,14.9,0,0,1.68,0,0
4.978,11.729,3.182,14.911,0,0,1.68,0,0
4.983,11.701,3.182,14.883,0,0,1.68,0,0
4.972,11.724,3.182,14.906,0,0,1.69,0,0
4.932,11.696,3.182,14.878,0,0,1.69,0,0
4.931,11.649,3.182,14.831,0,0,1.69,0,0
4.979,11.578,3.182,14.76,0,0,1.69,0,0
4.93,11.55,3.182,14.732,0,0,1.68,0,0
4.854,11.628,3.182,14.81,0,0,1.68,0,0
4.932,11.692,3.182,14.874,0,0,1.68,0,0
4.956,11.812,3.182,14.994,0,0,1.69,0,0
4.984,11.806,3.182,14.987,0,0,1.69,0,0
4.948,11.813,3.182,14.995,0,0,1.69,0,0
4.903,11.839,3.182,15.021,0,0,1.69,0,0
4.945,11.873,3.182,15.055,0,0,1.68,0,0
4.94,12.025,3.182,15.207,0,0,1.69,0,0
4.842,12.002,3.182,15.184,0,0,1.69,0,0
4.909,11.937,3.182,15.119,0,0,1.69,0,0
4.92,11.97,3.182,15.152,0,0,1.69,0,0
4.905,11.918,3.182,15.1,0,0,1.69,0,0
4.957,11.877,3.182,15.059,0,0,1.69,0,0
4.944,12.0,3.182,15.182,0,0,1.69,0,0
4.848,11.932,3.182,15.114,0,0,1.69,0,0
4.89,11.923,3.182,15.105,0,0,1.69,0,0
4.922,11.943,3.182,15.125,0,0,1.69,0,0
4.955,11.98,3.182,15.162,0,0,1.68,0,0
4.897,12.024,3.182,15.206,0,0,1.68,0,0
4.916,12.001,3.182,15.183,0,0,1.68,0,0
4.891,11.997,3.182,15.179,0,0,1.67,0,0
4.903,12.04,3.182,15.222,0,0,1.67,0,0
4.925,12.002,3.182,15.184,0,0,1.67,0,0
4.772,11.919,3.182,15.101,0,0,1.67,0,0
4.812,11.848,3.182,15.03,0,0,1.67,0,0
4.928,11.738,3.182,14.92,0,0,1.67,0,0
4.903,11.679,3.182,14.861,0,0,1.67,0,0
5.011,11.707,3.182,14.889,0,0,1.67,0,0
4.87,11.687,3.182,14.869,0,0,1.67,0,0
4.905,11.724,3.182,14.906,0,0,1.67,0,0
4.966,11.656,3.182,14.838,0,0,1.68,0,0
4.94,11.592,3.182,14.774,0,0,1.67,0,0
4.874,11.562,3.182,14.744,0,0,1.68,0,0
4.954,11.617,3.182,14.799,0,0,1.68,0,0
4.829,11.661,3.182,14.843,0,0,1.68,0,0
4.933,11.688,3.182,14.87,0,0,1.68,0,0
4.973,11.73,3.182,14.912,0,0,1.68,0,0
4.874,11.777,3.182,14.959,0,0,1.68,0,0
4.866,11.788,3.182,14.97,0,0,1.69,0,0
4.825,11.761,3.182,14.943,0,0,1.69,0,0
4.883,11.796,3.182,14.978,0,0,1.69,0,0
4.939,11.729,3.182,14.911,0,0,1.69,0,0
4.908,11.717,3.182,14.899,0,0,1.69,0,0
4.923,11.726,3.182,14.908,0,0,1.69,0,0
4.895,11.749,3.182,14.931,0,0,1.69,0,0
4.939,11.784,3.182,14.966,0,0,1.69,0,0
4.97,11.77,3.182,14.952,0,0,1.69,0,0
4.806,11.821,3.182,15.003,0,0,1.69,0,0
5.003,11.753,3.182,14.935,0,0,1.69,0,0
4.863,11.71,3.182,14.892,0,0,1.69,0,0
4.936,11.716,3.182,14.898,0,0,1.69,0,0
4.896,11.656,3.182,14.838,0,0,1.69,0,0
4.835,11.603,3.182,14.785,0,0,1.69,0,0
4.974,11.563,3.182,14.745,0,0,1.69,0,0
4.923,11.639,3.182,14.821,0,0,1.69,0,0
