gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds,exec,8k,4k,1440p,1080p
14.63,1.892,3.422,5.493,23,231,2.08,0,0,0.09,141,148,16,695
14.38,1.932,3.434,5.544,24,233,2.07,0,0,0.08,140,135,16,709
13.84,1.91,3.448,5.542,29,223,2.09,0,0,0.11,146,140,3,711
14.39,1.846,3.462,5.491,53,240,2.11,0,0,0.16,157,134,11,698
13.88,1.849,3.446,5.474,42,226,2.12,0,0,0.17,158,137,11,694
13.91,1.902,3.445,5.527,41,225,2.12,0,0,0.14,158,142,11,689
13.91,1.922,3.453,5.553,32,247,2.09,0,0,0.11,148,136,27,689
14.17,2.017,3.447,5.637,20,270,2.08,0,0,0.11,139,161,29,671
14.01,1.999,3.441,5.612,10,211,2.08,0,0,0.05,139,173,22,666
14.18,2.018,3.432,5.62,16,217,2.08,0,0,0.07,139,167,36,658
14.01,1.945,3.438,5.553,13,308,2.05,0,0,0.15,127,164,40,669
13.82,1.888,3.441,5.501,33,253,2.03,0,0,0.11,120,171,40,669
13.84,1.93,3.434,5.537,29,279,2.03,0,0,0.15,117,180,32,671
13.9,1.978,3.436,5.583,14,249,2.03,0,0,0.07,115,184,32,669
13.74,1.936,3.439,5.547,30,273,2.02,0,0,0.12,113,187,32,668
13.76,1.912,3.43,5.518,33,299,2.04,0,0,0.13,122,181,38,659
13.66,1.946,3.431,5.551,19,295,2.02,0,0,0.14,113,183,31,673
13.49,1.92,3.449,5.547,29,275,2.01,0,0,0.14,112,167,40,681
13.7,1.999,3.469,5.643,35,298,1.98,0,0,0.16,101,160,37,702
13.88,1.954,3.476,5.605,22,260,1.98,0,0,0.09,104,154,42,700
13.75,1.951,3.468,5.598,17,270,2.01,0,0,0.07,114,150,40,696
13.35,2.045,3.487,5.713,39,267,2.0,0,0,0.15,116,132,41,711
13.53,2.117,3.482,5.778,36,287,1.97,0,0,0.13,103,131,46,720
13.52,2.105,3.494,5.777,49,255,1.97,0,0,0.16,105,119,51,725
13.4,2.082,3.502,5.765,12,230,1.96,0,0,0.04,102,124,51,723
13.39,2.078,3.497,5.757,16,228,1.98,0,0,0.07,108,124,48,720
13.6,2.074,3.495,5.754,36,289,2.02,0,0,0.13,124,118,37,721
13.51,2.051,3.476,5.711,39,244,2.04,0,0,0.09,130,129,37,704
13.35,2.036,3.475,5.694,20,235,2.05,0,0,0.06,133,128,37,702
13.43,2.096,3.492,5.767,32,313,1.96,0,0,0.16,98,134,37,731
13.59,2.008,3.478,5.663,43,279,2.03,0,0,0.13,122,143,32,703
13.51,2.0,3.484,5.662,28,265,2.04,0,0,0.09,129,145,28,698
13.49,2.07,3.483,5.729,49,275,2.02,0,0,0.16,118,155,28,699
13.84,2.087,3.513,5.776,34,239,2.02,0,0,0.07,120,153,23,704
13.6,2.145,3.514,5.838,31,274,2.01,0,0,0.11,118,139,28,715
13.32,2.157,3.528,5.864,23,258,2.02,0,0,0.08,121,128,28,723
13.31,2.112,3.534,5.825,18,263,2.03,0,0,0.06,126,126,34,714
13.5,2.168,3.536,5.885,16,294,2.0,0,0,0.1,111,143,40,706
13.58,2.188,3.536,5.903,28,284,2.0,0,0,0.16,112,136,45,707
13.14,2.195,3.544,5.918,27,272,1.97,0,0,0.08,99,159,44,698
13.41,2.207,3.531,5.915,35,298,1.99,0,0,0.11,106,166,39,689
13.52,2.186,3.534,5.895,32,248,2.0,0,0,0.07,106,168,39,687
13.2,2.081,3.539,5.801,40,260,2.02,0,0,0.11,118,161,36,685
13.47,2.11,3.536,5.828,26,251,2.04,0,0,0.09,124,166,32,678
13.45,2.117,3.537,5.832,27,291,2.04,0,0,0.1,126,159,29,686
13.86,2.103,3.552,5.836,64,307,1.99,0,0,0.18,111,132,32,725
13.64,2.163,3.588,5.928,24,255,1.96,0,0,0.06,103,121,22,754
13.93,2.27,3.592,6.042,25,275,1.96,0,0,0.09,101,117,20,762
13.99,2.258,3.589,6.027,13,251,1.96,0,0,0.04,102,121,20,757
13.99,2.323,3.588,6.089,26,328,1.95,0,0,0.14,95,130,24,751
13.67,2.325,3.601,6.106,26,239,1.96,0,0,0.06,100,136,15,749
13.48,2.132,3.609,5.922,50,267,1.99,0,0,0.16,112,131,26,731
13.91,2.148,3.612,5.941,22,238,1.98,0,0,0.08,111,117,34,738
13.36,2.143,3.59,5.913,21,213,2.01,0,0,0.04,122,116,34,728
13.84,2.141,3.562,5.884,50,256,2.08,0,0,0.11,146,119,35,700
13.68,2.134,3.559,5.873,19,247,2.08,0,0,0.09,145,130,30,695
13.73,2.216,3.56,5.953,30,288,2.04,0,0,0.11,134,113,41,712
14.1,2.139,3.547,5.859,40,216,2.07,0,0,0.07,142,117,49,692
14.2,2.092,3.544,5.81,27,279,2.05,0,0,0.12,133,137,43,687
13.66,2.184,3.533,5.892,46,264,2.05,0,0,0.16,136,125,35,704
14.11,2.165,3.538,5.883,22,255,2.07,0,0,0.1,142,128,25,705
13.74,2.081,3.529,5.787,18,284,2.06,0,0,0.1,135,149,25,691
13.84,1.974,3.518,5.667,45,251,2.04,0,0,0.13,124,157,38,681
14.01,2.064,3.529,5.767,24,238,2.05,0,0,0.08,131,139,38,692
13.95,2.029,3.54,5.747,28,253,2.02,0,0,0.08,122,134,56,688
13.95,1.982,3.558,5.715,35,248,2.01,0,0,0.11,118,128,48,706
13.83,1.992,3.556,5.724,16,231,2.01,0,0,0.07,117,135,53,695
13.72,2.033,3.533,5.743,41,230,2.04,0,0,0.11,128,134,56,682
