gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds,exec,8k,4k,1440p,1080p
15.82,1.237,3.327,4.734,50,171,2.45,0,0,0.02,283,113,225,379
16.14,1.237,3.345,4.751,39,129,2.42,0,0,0.01,275,102,227,396
15.99,1.212,3.361,4.745,53,134,2.4,0,0,0.01,264,117,226,393
16.21,1.344,3.349,4.869,51,157,2.35,0,0,0.02,248,101,218,433
15.93,1.297,3.348,4.82,54,141,2.38,0,0,0.01,259,106,216,419
15.78,1.324,3.323,4.824,71,126,2.41,0,0,0.02,268,115,189,428
16.28,1.378,3.314,4.868,45,155,2.4,0,0,0.01,271,91,189,449
16.45,1.379,3.324,4.879,21,129,2.39,0,0,0.01,265,92,195,448
16.39,1.33,3.32,4.829,34,150,2.41,0,0,0.01,271,93,191,445
15.72,1.417,3.309,4.906,55,128,2.44,0,0,0.01,287,86,189,438
15.87,1.579,3.312,5.07,52,158,2.38,0,0,0.02,266,67,204,463
15.44,1.604,3.308,5.09,48,163,2.38,0,0,0.02,269,55,195,481
15.42,1.594,3.309,5.083,21,127,2.38,0,0,0.01,265,70,184,481
15.34,1.542,3.294,5.019,49,102,2.42,0,0,0.01,283,67,181,469
15.47,1.484,3.275,4.942,61,159,2.44,0,0,0.02,286,91,183,440
15.87,1.455,3.299,4.938,36,131,2.41,0,0,0.01,271,98,201,430
15.62,1.423,3.301,4.908,32,106,2.44,0,0,0.01,283,97,181,439
15.79,1.479,3.301,4.958,82,141,2.43,0,0,0.02,279,97,184,440
16.18,1.436,3.296,4.91,52,116,2.44,0,0,0.02,282,100,190,428
15.91,1.457,3.294,4.928,39,113,2.42,0,0,0.01,274,112,187,427
15.76,1.529,3.279,4.984,71,157,2.47,0,0,0.02,294,110,161,435
16.03,1.567,3.302,5.044,40,103,2.44,0,0,0.01,282,106,169,443
16.19,1.622,3.297,5.098,52,125,2.46,0,0,0.01,293,100,139,468
15.89,1.551,3.309,5.039,56,109,2.48,0,0,0.01,297,106,154,443
16.23,1.488,3.287,4.953,35,105,2.53,0,0,0.01,316,109,149,426
16.17,1.576,3.286,5.042,49,129,2.48,0,0,0.01,298,113,156,433
16.31,1.51,3.281,4.97,56,103,2.49,0,0,0.01,297,131,160,412
16.1,1.582,3.288,5.048,43,111,2.42,0,0,0.01,268,133,183,416
16.46,1.588,3.296,5.061,59,111,2.42,0,0,0.03,269,131,189,411
16.37,1.562,3.284,5.021,41,85,2.43,0,0,0.01,273,124,198,405
16.04,1.432,3.275,4.888,73,71,2.47,0,0,0.01,292,119,207,382
16.57,1.378,3.275,4.835,49,75,2.51,0,0,0.01,305,119,211,365
16.57,1.352,3.27,4.801,62,89,2.56,0,0,0.01,327,110,192,371
16.78,1.407,3.268,4.857,54,139,2.58,0,0,0.02,337,94,158,411
16.63,1.489,3.282,4.948,48,97,2.53,0,0,0.01,320,94,177,409
16.51,1.726,3.275,5.182,22,139,2.52,0,0,0.01,316,86,165,433
16.81,1.788,3.276,5.243,22,99,2.53,0,0,0.01,321,87,165,427
16.8,1.773,3.274,5.225,55,159,2.56,0,0,0.02,334,69,171,426
16.22,1.764,3.302,5.245,33,86,2.49,0,0,0.01,307,82,176,435
16.26,1.615,3.288,5.084,113,84,2.57,0,0,0.03,334,86,163,417
16.28,1.63,3.278,5.087,27,103,2.56,0,0,0.01,334,80,168,418
16.03,1.655,3.28,5.114,22,81,2.57,0,0,0.01,336,82,149,433
16.63,1.696,3.306,5.183,63,92,2.53,0,0,0.01,318,94,148,440
16.21,1.56,3.315,5.054,76,66,2.58,0,0,0.01,338,101,154,407
16.59,1.581,3.307,5.064,50,113,2.59,0,0,0.01,342,98,149,411
16.78,1.54,3.289,5.002,39,86,2.58,0,0,0.01,337,106,161,396
17.28,1.47,3.308,4.951,48,89,2.55,0,0,0.01,327,94,181,398
16.38,1.498,3.306,4.98,79,108,2.54,0,0,0.03,323,95,168,414
16.56,1.46,3.303,4.944,36,75,2.54,0,0,0.01,321,103,156,420
16.52,1.431,3.328,4.936,67,120,2.5,0,0,0.02,304,102,165,429
16.65,1.368,3.341,4.885,65,106,2.52,0,0,0.02,314,90,158,438
16.5,1.417,3.298,4.89,44,97,2.61,0,0,0.01,352,78,142,428
16.89,1.368,3.309,4.855,45,87,2.58,0,0,0.01,340,89,162,409
16.54,1.335,3.32,4.831,31,102,2.63,0,0,0.01,359,78,162,401
16.53,1.381,3.324,4.882,40,82,2.61,0,0,0.01,350,79,165,406
15.79,1.408,3.313,4.897,33,107,2.64,0,0,0.01,362,81,149,408
