gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds,exec,8k,4k,1440p,1080p
30.1,3.37,3.429,7.007,67,1307,1.91,0,0,0.07,228,156,170,1946
30.62,3.373,3.426,7.008,105,1135,1.91,0,0,0.06,234,165,183,1918
30.71,3.498,3.425,7.122,72,1466,1.9,0,0,0.13,218,160,212,1910
31.1,3.446,3.43,7.076,87,1073,1.93,0,0,0.06,249,163,169,1919
30.84,3.66,3.44,7.306,97,1217,1.92,0,0,0.09,245,137,178,1940
30.99,3.675,3.448,7.332,81,1113,1.92,0,0,0.06,243,153,144,1960
30.11,3.397,3.473,7.079,169,1330,1.89,0,0,0.11,210,156,190,1944
30.27,3.25,3.471,6.925,118,1406,1.9,0,0,0.08,218,161,200,1921
30.15,3.331,3.454,6.994,93,1292,1.94,0,0,0.08,257,157,156,1930
30.68,3.123,3.464,6.794,174,1361,1.95,0,0,0.1,276,135,206,1883
30.33,2.987,3.466,6.653,70,1176,1.97,0,0,0.07,286,155,202,1857
29.86,3.183,3.468,6.852,137,1348,1.98,0,0,0.08,296,182,198,1824
30.15,3.3,3.469,6.98,74,1277,1.95,0,0,0.08,266,195,177,1862
30.06,3.459,3.473,7.137,95,1250,1.9,0,0,0.07,216,168,164,1952
30.12,3.558,3.476,7.244,86,1434,1.93,0,0,0.09,256,119,148,1977
29.65,3.461,3.5,7.167,140,1412,1.89,0,0,0.1,212,139,136,2013
29.66,3.299,3.497,6.999,110,1341,1.94,0,0,0.07,263,127,138,1972
29.6,3.345,3.511,7.062,94,1304,1.92,0,0,0.07,247,130,134,1989
28.78,3.43,3.504,7.139,65,1285,1.91,0,0,0.06,234,141,178,1947
28.84,3.266,3.525,6.991,143,1378,1.9,0,0,0.08,226,123,195,1956
29.11,3.247,3.511,6.969,55,1248,1.91,0,0,0.07,236,124,165,1975
29.35,3.181,3.523,6.921,84,1357,1.87,0,0,0.09,206,108,157,2029
29.15,3.251,3.514,6.973,124,1525,1.93,0,0,0.1,262,118,134,1986
29.08,3.161,3.519,6.887,103,1273,1.92,0,0,0.08,246,145,122,1987
29.08,3.093,3.509,6.8,109,1398,1.91,0,0,0.1,223,190,151,1936
28.73,3.283,3.51,6.99,82,1413,1.88,0,0,0.11,192,196,135,1977
28.93,3.308,3.514,7.025,101,1375,1.92,0,0,0.09,232,189,94,1985
28.37,3.249,3.517,6.962,80,1435,1.89,0,0,0.09,207,173,120,2000
28.6,3.182,3.524,6.906,125,1405,1.91,0,0,0.12,235,146,142,1977
28.03,3.28,3.521,6.998,139,1361,1.94,0,0,0.09,269,129,153,1949
28.16,3.278,3.521,6.996,81,1373,1.95,0,0,0.07,269,152,138,1941
28.0,3.243,3.526,6.967,89,1288,1.93,0,0,0.05,252,144,161,1943
28.43,3.236,3.54,6.975,120,1553,1.87,0,0,0.14,200,154,115,2031
28.21,3.253,3.545,6.998,79,1252,1.89,0,0,0.07,216,158,126,2000
27.64,3.35,3.556,7.105,90,1518,1.82,0,0,0.09,158,121,118,2103
27.6,3.426,3.556,7.177,69,1506,1.83,0,0,0.07,170,110,112,2108
27.87,3.53,3.557,7.283,66,1598,1.84,0,0,0.08,168,127,116,2089
28.07,3.56,3.557,7.31,81,1534,1.83,0,0,0.09,160,137,153,2050
28.0,3.55,3.527,7.276,168,1436,1.89,0,0,0.09,219,142,145,1994
28.13,3.334,3.513,7.043,101,1359,1.92,0,0,0.11,250,136,124,1990
28.06,3.386,3.511,7.094,72,1255,1.94,0,0,0.05,270,124,140,1966
28.21,3.364,3.513,7.073,32,1417,1.88,0,0,0.07,209,149,153,1989
28.5,3.36,3.499,7.053,146,1455,1.94,0,0,0.09,257,159,167,1917
28.29,3.429,3.493,7.107,96,1400,1.91,0,0,0.07,228,152,161,1959
28.76,3.447,3.496,7.131,71,1435,1.92,0,0,0.07,250,122,136,1992
27.91,3.372,3.517,7.081,90,1391,1.89,0,0,0.07,220,129,138,2013
27.95,3.415,3.521,7.128,70,1297,1.89,0,0,0.11,216,131,129,2024
28.26,3.565,3.519,7.269,85,1465,1.85,0,0,0.08,187,115,140,2058
27.57,3.503,3.527,7.214,76,1305,1.86,0,0,0.07,194,112,147,2047
27.77,3.446,3.527,7.159,103,1464,1.88,0,0,0.1,199,167,119,2015
28.26,3.568,3.515,7.268,101,1387,1.88,0,0,0.06,205,167,136,1992
28.48,3.503,3.522,7.218,97,1400,1.91,0,0,0.07,230,141,153,1976
28.38,3.22,3.507,6.915,135,1390,1.97,0,0,0.08,287,140,194,1879
27.57,3.352,3.514,7.058,59,1439,1.97,0,0,0.07,286,158,180,1876
27.72,3.456,3.511,7.164,54,1355,1.96,0,0,0.05,282,121,147,1950
27.77,3.442,3.518,7.155,139,1477,1.94,0,0,0.12,268,119,162,1951
27.34,3.436,3.51,7.147,97,1425,1.95,0,0,0.07,285,94,158,1963
