gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds,exec,8k,4k,1440p,1080p
40.53,0.525,3.779,4.463,667,59,2.09,0.4,609,1.96,286,753,466,995
41.05,0.539,3.83,4.525,416,46,2.08,0.41,634,1.15,291,682,502,1025
41.98,0.56,3.791,4.505,569,25,2.04,0.36,554,1.47,238,753,546,963
41.9,0.526,3.838,4.514,605,54,2.09,0.38,583,1.48,304,647,586,963
41.85,0.53,3.782,4.469,453,29,2.12,0.34,522,1.2,324,660,585,931
41.42,0.534,3.773,4.459,689,34,2.12,0.37,558,1.52,307,766,496,931
40.71,0.547,3.717,4.424,537,40,2.12,0.34,520,1.15,306,776,533,885
40.53,0.589,3.709,4.46,510,16,2.05,0.33,503,1.41,236,809,530,925
41.21,0.554,3.66,4.385,728,39,2.14,0.29,437,1.96,320,780,540,860
41.54,0.55,3.738,4.451,490,25,2.17,0.33,501,1.48,375,655,489,981
41.64,0.571,3.773,4.502,418,9,2.15,0.33,509,1.22,370,571,493,1066
41.83,0.577,3.746,4.484,498,33,2.15,0.31,468,1.3,368,621,474,1037
40.61,0.588,3.734,4.483,565,15,2.09,0.31,479,1.32,301,653,573,973
41.57,0.598,3.717,4.473,662,34,2.08,0.3,450,1.83,307,579,616,998
41.85,0.547,3.669,4.377,728,68,2.16,0.3,462,1.74,368,646,705,781
41.28,0.548,3.741,4.444,445,36,2.11,0.35,532,1.29,318,654,676,852
40.71,0.568,3.663,4.378,473,5,2.12,0.33,509,0.99,320,674,712,794
41.02,0.56,3.713,4.42,438,57,2.14,0.36,548,1.29,340,664,629,867
41.27,0.572,3.683,4.41,524,49,2.11,0.34,517,1.28,316,638,660,886
41.06,0.579,3.592,4.331,492,3,2.14,0.28,428,1.09,331,712,634,823
41.37,0.559,3.725,4.436,570,31,2.12,0.32,489,1.82,349,553,693,905
41.53,0.576,3.675,4.41,506,12,2.16,0.3,462,1.46,372,621,598,909
40.49,0.581,3.702,4.445,389,28,2.1,0.31,472,1.04,305,653,644,898
40.45,0.536,3.698,4.395,502,0,2.17,0.35,532,1.28,369,709,526,896
41.04,0.546,3.678,4.39,633,51,2.19,0.32,494,1.42,385,712,512,891
41.47,0.558,3.654,4.379,486,4,2.15,0.29,445,0.96,351,676,527,946
40.24,0.57,3.692,4.423,557,12,2.11,0.34,513,1.29,326,595,616,963
41.34,0.565,3.728,4.455,555,13,2.13,0.33,507,1.4,345,587,596,972
41.53,0.604,3.677,4.436,583,27,2.11,0.32,482,1.55,331,555,693,921
41.39,0.599,3.637,4.39,432,19,2.12,0.33,509,1.1,336,608,635,921
40.55,0.578,3.74,4.474,493,22,2.11,0.35,541,1.13,333,589,600,978
41.1,0.582,3.82,4.552,419,12,2.09,0.4,608,1.14,317,560,556,1067
41.32,0.55,3.788,4.495,596,20,2.08,0.38,574,1.72,302,579,683,936
41.3,0.572,3.695,4.425,667,23,2.09,0.31,479,2.03,295,693,636,876
41.54,0.574,3.709,4.444,484,2,2.14,0.34,517,1.29,341,685,544,930
41.18,0.618,3.712,4.493,607,33,2.04,0.33,508,1.55,236,758,513,993
40.88,0.643,3.654,4.46,444,13,2.1,0.31,468,1.72,301,730,488,981
41.12,0.605,3.806,4.562,579,27,2.08,0.39,588,1.31,310,546,605,1039
41.41,0.561,3.836,4.551,398,20,2.09,0.4,606,1.18,308,579,637,976
41.13,0.583,3.801,4.536,574,8,2.02,0.39,596,1.45,239,606,712,943
41.56,0.545,3.839,4.531,633,32,2.05,0.43,659,1.44,257,673,565,1005
42.33,0.558,3.723,4.436,625,22,2.13,0.36,542,1.53,335,650,577,938
41.64,0.557,3.731,4.444,498,28,2.13,0.34,515,1.02,353,579,580,988
42.67,0.552,3.763,4.467,469,42,2.09,0.36,545,1.31,304,605,595,996
42.47,0.529,3.833,4.512,518,51,2.08,0.39,600,1.42,309,552,644,995
40.57,0.564,3.85,4.562,404,62,2.04,0.41,621,1.28,282,505,679,1034
41.97,0.538,3.863,4.555,469,57,2.05,0.41,629,1.4,282,566,592,1060
41.96,0.53,3.843,4.526,468,14,2.07,0.42,636,1.29,286,645,476,1093
42.38,0.581,3.727,4.463,610,33,2.09,0.37,569,1.46,314,584,562,1040
41.78,0.544,3.697,4.396,438,59,2.13,0.37,564,1.0,343,644,561,952
41.94,0.535,3.668,4.354,525,0,2.14,0.35,538,1.36,343,677,560,920
40.88,0.545,3.729,4.428,553,22,2.07,0.35,529,1.33,278,669,619,934
41.8,0.553,3.697,4.405,540,42,2.14,0.36,539,1.59,345,639,619,897
41.69,0.622,3.643,4.42,681,35,2.1,0.33,496,1.77,320,586,651,943
41.77,0.592,3.697,4.439,511,37,2.07,0.36,544,1.47,282,651,649,918
42.11,0.584,3.691,4.423,515,13,2.12,0.36,552,1.32,333,628,673,866
42.02,0.611,3.619,4.382,436,14,2.15,0.33,502,1.13,360,635,623,882
41.0,0.607,3.648,4.41,472,27,2.11,0.32,478,1.03,315,673,624,888
40.85,0.628,3.584,4.378,496,34,2.11,0.25,384,1.12,307,693,605,895
40.38,0.617,3.641,4.419,509,1,2.1,0.3,450,1.4,304,657,590,949
40.76,0.567,3.667,4.386,657,5,2.16,0.35,530,1.87,354,699,539,908
41.95,0.546,3.796,4.486,552,6,2.12,0.42,644,1.44,342,565,605,988
41.91,0.533,3.752,4.432,601,58,2.15,0.39,595,1.24,364,635,572,929
41.26,0.528,3.772,4.441,530,30,2.14,0.4,606,1.39,356,588,650,906
41.04,0.526,3.732,4.404,663,63,2.1,0.39,590,1.67,293,737,562,908
40.28,0.564,3.676,4.387,553,4,2.17,0.35,538,1.47,369,713,476,942
41.08,0.589,3.628,4.371,427,2,2.14,0.32,489,0.99,327,760,455,958
40.96,0.624,3.67,4.441,429,39,2.06,0.35,533,1.53,264,688,501,1047
40.8,0.576,3.667,4.394,600,24,2.1,0.33,508,1.3,298,723,540,939
40.52,0.588,3.663,4.399,479,3,2.11,0.32,488,1.47,328,611,665,896
41.54,0.589,3.66,4.402,473,15,2.17,0.3,454,1.52,390,571,588,951
41.12,0.602,3.706,4.465,479,10,2.15,0.3,460,1.06,385,493,666,956
40.83,0.591,3.634,4.379,452,28,2.15,0.29,445,1.21,353,647,649,851
41.18,0.562,3.66,4.37,467,18,2.12,0.32,480,1.38,326,671,644,859
40.67,0.584,3.672,4.403,475,24,2.13,0.3,463,1.31,336,678,556,930
40.79,0.58,3.66,4.391,489,19,2.16,0.29,448,1.17,358,711,566,865
40.93,0.558,3.702,4.408,497,0,2.13,0.31,471,1.34,337,654,656,853
40.94,0.545,3.733,4.426,612,31,2.13,0.36,546,1.6,329,697,581,893
41.5,0.541,3.729,4.412,497,2,2.15,0.36,555,1.41,367,612,604,917
41.68,0.533,3.789,4.462,494,9,2.11,0.39,598,1.08,333,594,579,994
41.2,0.582,3.753,4.485,406,16,2.08,0.35,539,0.96,300,593,545,1062
41.21,0.609,3.761,4.52,583,21,2.03,0.35,535,1.33,259,548,623,1070
41.44,0.576,3.774,4.497,641,18,2.04,0.39,595,1.39,277,545,605,1073
