gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds,exec,8k,4k,1440p,1080p
82.72,1.2,3.356,4.73,2417,1525,1.99,0,0,19.98,530,670,869,2931
81.95,1.162,3.355,4.692,2430,1580,2.02,0,0,20.2,596,676,781,2947
81.68,1.24,3.353,4.774,2417,1639,2.05,0,0,22.59,680,514,757,3049
80.85,1.193,3.364,4.733,2282,1718,2.04,0,0,22.31,641,605,792,2962
82.47,1.21,3.355,4.743,2339,1736,2.0,0,0,21.81,551,654,834,2961
82.14,1.157,3.393,4.719,2183,1662,2.01,0,0,22.47,570,692,786,2952
81.98,1.219,3.369,4.761,2148,1615,2.0,0,0,21.63,557,626,799,3018
82.53,1.216,3.385,4.779,2167,1379,1.98,0,0,17.69,552,533,790,3125
81.84,1.325,3.334,4.84,2072,1771,1.98,0,0,20.52,546,518,782,3154
80.7,1.252,3.368,4.79,1798,1573,2.01,0,0,17.03,599,533,729,3139
81.61,1.266,3.364,4.805,2042,1774,1.99,0,0,24.68,572,526,816,3086
82.36,1.231,3.38,4.785,2473,1549,2.02,0,0,18.77,616,530,875,2979
82.81,1.174,3.405,4.748,2512,1485,2.0,0,0,21.32,549,659,792,3000
82.22,1.208,3.354,4.738,2186,1849,2.04,0,0,20.0,635,662,858,2845
82.17,1.226,3.364,4.764,2180,1841,2.02,0,0,21.66,587,683,794,2936
81.05,1.208,3.367,4.753,1871,1608,2.05,0,0,18.2,645,657,833,2865
80.64,1.197,3.373,4.742,1984,1509,2.04,0,0,17.0,663,531,837,2969
80.98,1.138,3.381,4.698,1994,1517,2.04,0,0,17.73,654,589,850,2907
81.35,1.175,3.378,4.735,1844,1595,2.0,0,0,18.91,560,610,847,2983
80.94,1.234,3.398,4.812,2146,1646,1.97,0,0,20.99,516,599,798,3087
81.31,1.214,3.381,4.766,2592,1468,2.02,0,0,25.63,594,638,753,3015
82.15,1.123,3.391,4.688,2671,1569,2.03,0,0,23.93,611,720,878,2791
82.34,1.22,3.371,4.766,2533,1728,2.0,0,0,24.03,573,577,745,3105
81.73,1.191,3.364,4.73,2355,1556,2.02,0,0,18.67,608,626,911,2855
82.9,1.083,3.383,4.643,2485,1419,2.1,0,0,20.29,741,634,864,2761
82.61,1.247,3.412,4.831,2380,1608,2.0,0,0,24.8,587,527,711,3175
82.13,1.328,3.379,4.895,2628,1786,1.98,0,0,24.65,549,527,835,3089
81.37,1.2,3.345,4.718,2121,1776,2.09,0,0,24.46,743,576,837,2844
82.09,1.25,3.378,4.805,2506,1713,2.04,0,0,22.92,661,530,843,2966
