gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds,exec,8k,4k,1440p,1080p
80.95,0.912,3.222,4.292,2453,10,2.16,0.26,785,18.47,828,773,1308,2091
81.78,0.916,3.235,4.305,2608,20,2.12,0.25,761,24.14,729,866,1337,2068
81.32,0.925,3.225,4.304,2504,12,2.13,0.23,696,20.2,743,892,1293,2072
83.15,0.953,3.263,4.364,2697,12,2.1,0.24,723,18.6,722,705,1274,2299
81.82,0.923,3.209,4.283,2409,34,2.19,0.24,730,17.11,872,818,1292,2018
80.77,0.951,3.228,4.331,2504,43,2.19,0.23,681,19.94,886,744,1196,2174
80.76,0.903,3.253,4.308,2799,47,2.16,0.24,730,21.46,835,732,1358,2075
79.7,0.885,3.253,4.291,2503,48,2.18,0.23,706,21.58,869,801,1267,2063
79.3,0.859,3.242,4.25,2344,25,2.24,0.24,736,17.27,979,747,1308,1966
79.91,0.886,3.215,4.255,2476,62,2.2,0.21,647,18.78,865,1012,1270,1853
79.83,0.912,3.226,4.294,2538,75,2.16,0.21,647,18.31,799,880,1347,1974
79.12,0.935,3.208,4.301,2571,13,2.17,0.22,666,19.25,827,908,1265,2000
79.09,0.953,3.216,4.326,2782,48,2.19,0.21,649,20.03,887,808,1108,2197
79.08,0.881,3.246,4.28,2585,7,2.17,0.28,851,16.62,830,837,1366,1967
81.29,0.841,3.302,4.288,2260,50,2.18,0.3,906,15.46,870,773,1335,2022
81.65,0.834,3.263,4.245,2505,8,2.18,0.27,802,16.56,852,892,1287,1969
80.31,0.849,3.225,4.222,2168,42,2.24,0.26,783,21.14,977,823,1255,1945
79.94,0.852,3.221,4.22,2393,57,2.23,0.26,788,18.18,952,825,1287,1936
80.42,0.904,3.226,4.282,2337,54,2.17,0.26,772,20.35,819,902,1241,2038
80.6,0.851,3.22,4.22,2687,27,2.23,0.26,791,23.67,970,696,1457,1877
80.38,0.915,3.234,4.301,2499,1,2.2,0.27,831,17.54,912,746,1245,2097
80.3,0.885,3.194,4.23,2622,21,2.23,0.24,723,17.82,959,771,1237,2033
80.2,0.875,3.232,4.25,2490,43,2.16,0.26,776,18.16,824,842,1274,2060
79.87,0.876,3.264,4.286,2387,22,2.1,0.28,861,18.39,692,914,1301,2093
81.01,0.891,3.227,4.269,2453,3,2.21,0.27,806,16.7,906,845,1233,2016
78.48,0.875,3.225,4.246,2141,7,2.23,0.26,778,16.05,968,750,1234,2048
81.17,0.863,3.238,4.247,2424,69,2.22,0.26,788,19.94,948,774,1157,2121
81.01,0.886,3.248,4.284,2599,19,2.16,0.24,735,21.93,818,842,1256,2084
81.77,0.88,3.245,4.277,2530,4,2.2,0.26,789,18.89,922,635,1349,2094
80.28,0.92,3.235,4.307,2541,13,2.13,0.25,763,21.98,756,851,1352,2041
81.44,0.976,3.209,4.337,2821,10,2.13,0.22,675,20.22,771,787,1200,2242
81.38,0.914,3.231,4.288,2298,15,2.2,0.27,817,18.95,920,724,1226,2130
80.21,0.885,3.221,4.252,2407,31,2.18,0.23,684,16.65,852,859,1235,2054
80.76,0.935,3.219,4.314,2323,13,2.16,0.2,606,15.25,803,902,1184,2111
80.65,0.944,3.234,4.333,2456,21,2.13,0.23,707,18.42,771,836,1192,2201
79.35,0.922,3.255,4.321,2114,71,2.15,0.26,790,20.42,810,724,1323,2143
81.33,0.934,3.238,4.317,2505,23,2.17,0.25,747,17.67,855,750,1219,2176
81.48,0.941,3.222,4.317,2514,32,2.17,0.22,669,19.47,838,796,1305,2061
81.7,0.834,3.268,4.243,2793,17,2.25,0.28,840,23.62,997,841,1158,2004
80.78,0.91,3.183,4.244,2533,15,2.21,0.24,715,17.13,890,923,1280,1907
80.55,0.914,3.22,4.284,2394,14,2.15,0.22,675,18.45,781,895,1226,2098
79.89,0.952,3.239,4.342,2178,41,2.14,0.24,735,20.06,774,845,1205,2176
79.44,0.939,3.214,4.304,2342,46,2.15,0.21,634,17.67,806,824,1353,2017
79.75,0.909,3.245,4.31,2403,17,2.14,0.23,691,16.98,767,875,1157,2201
81.26,0.912,3.224,4.295,2082,47,2.13,0.23,693,17.27,759,852,1269,2120
79.85,0.94,3.192,4.291,2395,11,2.19,0.22,656,18.5,867,844,1204,2085
79.86,0.923,3.205,4.279,2608,0,2.2,0.21,643,18.83,904,762,1332,2002
80.83,0.847,3.242,4.238,3038,18,2.19,0.24,738,19.88,859,937,1371,1833
80.83,0.944,3.196,4.293,3113,18,2.18,0.24,720,21.56,868,763,1321,2048
79.42,0.855,3.235,4.239,2436,29,2.16,0.24,727,22.67,780,1009,1299,1912
81.25,0.868,3.203,4.225,2763,65,2.23,0.24,732,20.39,930,914,1302,1854
80.91,0.928,3.229,4.306,2513,26,2.21,0.22,655,18.25,920,744,1292,2044
80.89,0.897,3.214,4.269,2600,28,2.18,0.25,752,18.96,861,813,1361,1965
81.53,0.916,3.28,4.343,2474,20,2.13,0.29,874,19.33,765,747,1383,2105
82.78,0.904,3.251,4.3,2867,11,2.23,0.25,769,20.76,978,667,1205,2150
82.72,0.904,3.291,4.336,3006,77,2.14,0.26,779,23.13,808,693,1390,2109
