gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds,exec,8k,4k,1440p,1080p
63.8,3.548,3.245,6.969,42,4182,1.79,0,0,0.61,275,115,192,4418
63.24,3.4,3.245,6.824,37,4385,1.79,0,0,0.75,275,114,274,4337
63.05,3.407,3.247,6.828,59,4264,1.75,0,0,0.6,227,25,130,4618
63.74,3.326,3.249,6.752,61,4483,1.78,0,0,0.61,272,59,195,4474
63.78,3.448,3.251,6.875,71,4526,1.77,0,0,0.54,234,98,175,4493
63.4,3.417,3.252,6.85,40,4770,1.82,0,0,0.55,325,167,247,4261
63.47,3.335,3.251,6.776,14,4706,1.75,0,0,0.56,206,87,200,4507
63.67,3.332,3.252,6.757,58,4973,1.77,0,0,0.62,240,84,175,4501
63.31,3.425,3.253,6.855,36,4910,1.76,0,0,0.62,207,139,159,4495
63.74,3.334,3.252,6.767,41,4638,1.77,0,0,0.66,222,161,241,4376
64.08,3.291,3.25,6.724,43,4556,1.78,0,0,0.78,260,107,219,4414
62.63,3.305,3.25,6.739,25,4876,1.77,0,0,0.71,234,158,220,4388
62.48,3.468,3.25,6.898,21,4307,1.81,0,0,0.53,304,128,118,4450
63.65,3.414,3.251,6.842,33,5016,1.75,0,0,0.7,210,58,234,4498
63.11,3.428,3.252,6.86,46,4656,1.79,0,0,0.6,282,88,193,4437
62.5,3.426,3.253,6.848,30,5059,1.79,0,0,0.75,282,128,235,4355
61.89,3.474,3.253,6.898,25,4784,1.78,0,0,0.63,270,96,165,4469
62.6,3.299,3.252,6.729,41,5000,1.82,0,0,0.79,337,44,228,4391
62.79,3.357,3.249,6.782,102,4759,1.77,0,0,0.81,250,73,210,4467
62.47,3.379,3.249,6.805,32,4969,1.73,0,0,0.79,162,145,198,4495
62.13,3.351,3.248,6.775,36,4489,1.77,0,0,0.67,240,166,102,4492
61.7,3.413,3.249,6.841,89,4702,1.79,0,0,0.63,273,160,166,4401
62.08,3.297,3.251,6.722,42,5010,1.79,0,0,0.78,277,137,172,4414
62.84,3.291,3.25,6.718,35,4078,1.82,0,0,0.5,330,127,136,4407
62.01,3.397,3.251,6.825,67,4317,1.78,0,0,0.68,259,129,113,4499
62.27,3.481,3.25,6.915,31,4530,1.79,0,0,0.59,283,77,104,4536
63.21,3.395,3.25,6.831,19,4415,1.75,0,0,0.65,202,74,144,4580
62.08,3.416,3.25,6.848,25,4474,1.78,0,0,0.75,261,72,243,4424
62.74,3.372,3.248,6.799,55,4538,1.79,0,0,0.61,281,75,128,4516
61.45,3.192,3.249,6.622,30,4404,1.79,0,0,0.64,279,104,241,4376
61.94,3.32,3.25,6.751,28,4662,1.76,0,0,0.54,230,90,238,4442
61.36,3.476,3.249,6.902,37,4401,1.77,0,0,0.58,243,53,225,4479
62.45,3.484,3.245,6.911,67,4389,1.76,0,0,0.64,230,82,137,4551
61.84,3.561,3.245,6.984,15,5223,1.76,0,0,0.87,226,69,139,4566
62.22,3.561,3.246,6.99,42,5020,1.78,0,0,0.75,274,73,154,4499
61.05,3.563,3.246,6.994,29,4395,1.73,0,0,0.68,179,68,124,4629
61.1,3.577,3.246,6.993,24,4530,1.75,0,0,0.67,201,71,250,4478
61.69,3.528,3.247,6.949,30,4533,1.74,0,0,0.69,184,127,176,4513
62.91,3.477,3.248,6.899,15,4018,1.73,0,0,0.64,177,63,196,4564
63.09,3.404,3.246,6.83,42,4889,1.75,0,0,0.85,206,68,168,4558
61.87,3.302,3.248,6.737,120,4720,1.81,0,0,0.89,314,104,214,4368
61.94,3.389,3.248,6.819,56,4497,1.77,0,0,0.63,221,186,219,4374
60.95,3.353,3.249,6.779,12,4256,1.77,0,0,0.6,240,102,170,4488
61.18,3.278,3.25,6.704,32,4524,1.79,0,0,0.56,259,187,141,4413
61.24,3.29,3.25,6.726,29,4756,1.81,0,0,0.59,317,139,174,4370
61.28,3.474,3.25,6.904,26,4633,1.77,0,0,0.64,241,106,127,4526
61.78,3.536,3.251,6.965,40,4665,1.72,0,0,0.54,139,142,150,4569
61.46,3.326,3.25,6.757,24,4934,1.73,0,0,0.72,155,134,160,4551
62.55,3.381,3.25,6.808,16,4858,1.77,0,0,0.57,229,125,176,4470
61.83,3.553,3.25,6.976,28,4734,1.75,0,0,0.71,202,127,213,4458
61.02,3.5,3.248,6.924,43,4931,1.77,0,0,0.72,249,65,154,4532
61.61,3.369,3.239,6.785,134,4678,1.78,0,0,0.89,258,99,221,4422
60.84,3.391,3.239,6.811,37,4441,1.78,0,0,0.68,261,133,210,4396
61.34,3.428,3.239,6.844,32,4401,1.78,0,0,0.57,253,133,167,4447
61.58,3.457,3.239,6.866,34,4976,1.79,0,0,0.64,281,92,192,4435
60.91,3.41,3.239,6.833,42,4785,1.76,0,0,0.61,226,122,158,4494
61.06,3.491,3.238,6.911,37,4877,1.76,0,0,0.66,220,87,83,4610
60.49,3.507,3.237,6.923,14,5016,1.79,0,0,0.81,283,36,133,4548
61.21,3.24,3.237,6.657,17,4690,1.78,0,0,0.67,250,130,126,4494
62.04,3.189,3.235,6.602,28,4063,1.79,0,0,0.47,274,104,156,4466
60.72,3.27,3.235,6.678,40,4153,1.79,0,0,0.47,277,136,118,4469
60.95,3.31,3.236,6.72,55,4539,1.75,0,0,0.62,208,134,110,4548
60.22,3.308,3.237,6.724,22,4457,1.75,0,0,0.64,205,80,180,4535
60.65,3.341,3.238,6.755,56,4885,1.8,0,0,0.78,300,90,147,4463
60.72,3.245,3.236,6.659,36,4732,1.76,0,0,0.71,204,184,209,4403
60.43,3.17,3.236,6.589,32,4386,1.83,0,0,0.56,345,135,125,4395
60.32,3.261,3.238,6.672,39,4755,1.79,0,0,0.83,267,115,187,4431
60.23,3.168,3.24,6.584,45,4369,1.8,0,0,0.51,298,115,218,4369
60.63,3.213,3.24,6.627,18,4845,1.83,0,0,0.73,355,139,154,4352
61.16,3.294,3.238,6.709,47,4839,1.8,0,0,0.77,311,78,114,4497
61.27,3.237,3.24,6.65,25,4166,1.8,0,0,0.56,289,174,192,4345
61.71,3.213,3.24,6.629,31,4812,1.78,0,0,0.61,255,150,152,4443
60.6,3.274,3.241,6.692,27,4505,1.78,0,0,0.63,249,133,167,4451
60.72,3.284,3.24,6.707,41,4598,1.78,0,0,0.62,242,146,254,4358
59.89,3.31,3.237,6.733,130,4809,1.82,0,0,0.61,344,89,173,4394
60.65,3.406,3.239,6.82,77,4842,1.79,0,0,0.66,274,85,173,4468
61.22,3.369,3.237,6.782,70,4643,1.79,0,0,0.64,290,60,195,4455
60.4,3.474,3.237,6.878,16,4509,1.78,0,0,0.59,281,52,79,4588
61.12,3.512,3.237,6.931,44,4738,1.76,0,0,0.66,227,97,165,4511
61.04,3.448,3.241,6.87,67,4789,1.78,0,0,0.64,254,122,233,4391
60.74,3.391,3.24,6.805,41,4003,1.78,0,0,0.65,252,100,322,4326
61.06,3.35,3.239,6.766,42,4488,1.77,0,0,0.52,230,113,200,4457
60.89,3.275,3.24,6.691,12,4702,1.76,0,0,0.61,218,105,195,4482
60.26,3.444,3.241,6.855,39,4834,1.75,0,0,0.73,195,151,113,4541
61.28,3.476,3.242,6.89,79,4669,1.75,0,0,0.69,215,34,192,4559
60.83,3.394,3.244,6.815,36,4785,1.76,0,0,0.59,207,125,257,4411
60.27,3.371,3.244,6.796,43,4450,1.76,0,0,0.61,235,80,149,4536
60.64,3.444,3.244,6.863,18,4423,1.76,0,0,0.55,218,127,144,4511
60.44,3.442,3.242,6.858,19,4273,1.75,0,0,0.55,211,96,145,4548
61.27,3.325,3.243,6.755,44,4749,1.77,0,0,0.81,245,113,169,4473
60.14,3.426,3.242,6.851,25,4360,1.76,0,0,0.53,211,160,148,4481
60.03,3.564,3.242,6.986,36,4565,1.75,0,0,0.59,196,95,188,4521
61.32,3.559,3.239,6.968,72,4801,1.77,0,0,0.74,221,198,137,4444
60.22,3.339,3.241,6.758,41,5093,1.76,0,0,0.69,222,129,131,4518
59.96,3.237,3.237,6.649,62,4995,1.78,0,0,0.71,248,116,196,4440
59.55,3.287,3.237,6.702,15,5031,1.74,0,0,0.59,171,172,194,4463
59.95,3.374,3.236,6.788,26,4644,1.77,0,0,0.57,256,52,128,4564
59.86,3.286,3.236,6.709,43,4743,1.72,0,0,0.66,161,57,229,4553
60.9,3.27,3.236,6.69,19,4912,1.74,0,0,0.59,199,45,203,4553
60.78,3.369,3.236,6.775,29,4930,1.79,0,0,0.62,287,51,109,4553
60.24,3.313,3.237,6.729,31,4937,1.76,0,0,0.55,222,67,159,4552
