gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds,exec,8k,4k,1440p,1080p
41.71,0.588,3.495,4.242,575,0,2.2,0.28,503,0.88,535,521,862,1082
41.43,0.596,3.516,4.265,537,25,2.22,0.29,519,1.0,565,482,842,1111
42.1,0.585,3.536,4.268,506,8,2.26,0.31,554,0.88,614,450,710,1226
41.83,0.582,3.522,4.257,326,4,2.26,0.3,553,0.58,612,442,694,1252
41.84,0.57,3.529,4.254,546,0,2.23,0.32,580,0.8,583,426,789,1202
42.18,0.571,3.521,4.253,588,14,2.23,0.3,535,1.0,575,482,792,1151
41.6,0.567,3.549,4.267,396,12,2.24,0.33,594,0.76,592,443,792,1173
41.92,0.541,3.547,4.239,506,25,2.27,0.34,615,0.91,622,485,772,1121
41.63,0.533,3.598,4.277,510,10,2.26,0.37,675,0.82,612,449,739,1200
42.74,0.53,3.583,4.264,566,11,2.22,0.37,668,1.02,579,381,827,1213
42.37,0.544,3.566,4.262,410,24,2.26,0.35,636,0.78,633,363,758,1246
41.63,0.567,3.558,4.272,574,0,2.26,0.35,624,1.01,624,360,763,1253
42.21,0.596,3.557,4.303,312,0,2.19,0.32,580,0.58,547,384,798,1271
42.19,0.582,3.528,4.261,570,20,2.25,0.3,534,0.88,612,375,824,1189
42.13,0.603,3.508,4.265,451,0,2.23,0.29,520,0.8,591,369,872,1168
41.08,0.594,3.502,4.249,394,18,2.25,0.29,528,0.6,612,374,861,1153
42.34,0.582,3.512,4.25,756,17,2.26,0.28,503,1.16,626,370,809,1195
42.23,0.55,3.505,4.211,416,0,2.29,0.28,509,0.79,660,358,854,1128
41.98,0.595,3.531,4.294,457,1,2.17,0.27,492,0.99,533,332,950,1185
40.99,0.605,3.526,4.299,354,0,2.17,0.29,519,0.59,533,316,951,1200
41.88,0.621,3.532,4.318,443,17,2.14,0.28,510,0.97,495,341,939,1225
41.22,0.591,3.526,4.276,439,0,2.23,0.29,525,0.87,601,330,911,1158
40.49,0.586,3.507,4.247,600,14,2.27,0.28,505,0.95,637,362,865,1136
40.9,0.578,3.535,4.267,465,0,2.24,0.27,484,0.71,604,346,851,1199
41.19,0.574,3.556,4.282,536,14,2.27,0.3,541,0.87,644,303,835,1218
41.53,0.598,3.56,4.315,393,0,2.2,0.3,537,0.72,564,320,836,1280
42.31,0.588,3.556,4.303,417,2,2.16,0.29,521,0.79,523,317,907,1253
42.27,0.576,3.559,4.299,414,16,2.17,0.3,540,0.62,528,358,848,1266
42.03,0.568,3.562,4.294,261,0,2.2,0.3,546,0.41,557,353,833,1257
43.14,0.551,3.554,4.266,457,14,2.24,0.3,546,0.85,618,311,868,1203
42.07,0.56,3.543,4.264,506,12,2.23,0.29,526,0.84,608,300,845,1247
41.91,0.547,3.526,4.231,509,1,2.27,0.28,508,0.85,640,338,831,1191
42.09,0.573,3.511,4.242,425,1,2.23,0.27,494,0.72,590,372,850,1188
41.14,0.619,3.533,4.317,440,21,2.12,0.28,504,0.85,463,399,865,1273
41.6,0.617,3.555,4.334,429,18,2.11,0.29,527,0.65,469,317,931,1283
43.4,0.601,3.593,4.351,573,3,2.13,0.31,554,1.13,485,330,867,1318
43.24,0.585,3.585,4.323,379,22,2.17,0.3,537,0.65,533,356,777,1334
43.42,0.575,3.588,4.315,500,1,2.16,0.29,532,0.76,510,377,781,1332
43.06,0.585,3.573,4.313,288,0,2.17,0.29,532,0.56,524,392,763,1321
43.77,0.551,3.586,4.284,586,25,2.22,0.32,575,1.09,580,356,812,1252
42.7,0.566,3.566,4.286,449,0,2.18,0.3,543,1.0,536,386,851,1227
41.96,0.591,3.553,4.299,420,6,2.17,0.3,534,0.74,520,396,830,1254
42.27,0.585,3.541,4.283,486,15,2.19,0.28,499,1.1,550,377,823,1250
42.16,0.596,3.527,4.278,490,0,2.2,0.27,485,0.96,555,365,849,1231
41.55,0.602,3.515,4.275,424,1,2.17,0.25,446,0.81,525,367,863,1245
41.69,0.603,3.504,4.262,506,7,2.16,0.25,453,0.77,510,384,853,1253
40.44,0.601,3.497,4.25,388,3,2.2,0.26,462,0.73,557,378,853,1212
40.8,0.575,3.526,4.257,458,0,2.21,0.29,530,0.67,572,362,874,1192
41.36,0.588,3.56,4.3,328,12,2.17,0.33,591,0.76,523,384,856,1237
42.07,0.576,3.55,4.286,480,12,2.19,0.32,574,0.86,539,413,868,1180
42.12,0.559,3.576,4.295,487,4,2.19,0.32,573,0.97,537,398,845,1220
43.08,0.57,3.558,4.291,315,6,2.19,0.3,541,0.5,540,424,799,1237
43.03,0.552,3.569,4.284,386,7,2.2,0.31,553,0.61,552,420,800,1228
43.12,0.559,3.556,4.277,552,0,2.24,0.31,556,1.05,599,386,822,1193
43.01,0.573,3.57,4.295,409,21,2.22,0.34,619,0.79,581,340,837,1242
43.24,0.571,3.567,4.287,429,6,2.26,0.35,624,0.78,635,313,809,1243
43.71,0.609,3.561,4.321,433,14,2.17,0.34,613,0.92,528,334,874,1264
42.5,0.612,3.545,4.309,350,7,2.16,0.32,569,0.66,517,362,879,1242
42.61,0.604,3.535,4.291,493,9,2.15,0.31,558,0.9,498,395,920,1187
42.72,0.565,3.566,4.287,545,4,2.18,0.31,565,0.76,527,386,918,1169
42.84,0.607,3.528,4.292,518,2,2.18,0.29,527,0.95,541,322,949,1188
42.33,0.595,3.529,4.277,368,2,2.19,0.3,541,0.61,558,296,940,1206
42.36,0.606,3.517,4.277,641,0,2.21,0.28,512,0.96,585,291,866,1258
42.4,0.602,3.51,4.27,366,0,2.23,0.28,513,0.58,601,301,835,1263
42.84,0.6,3.525,4.274,551,4,2.24,0.3,550,0.75,617,298,834,1251
