gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds,exec,8k,4k,1440p,1080p
43.85,0.819,3.802,4.794,182,727,2.01,0.26,470,0.88,369,302,464,1865
44.69,0.804,3.794,4.769,217,1083,2.02,0.26,470,1.1,368,303,534,1795
44.43,0.827,3.797,4.794,341,943,2.0,0.26,470,1.07,350,294,535,1821
44.57,0.79,3.798,4.752,279,984,2.03,0.26,470,1.45,391,306,480,1823
44.96,0.745,3.804,4.709,376,914,2.03,0.26,470,1.15,383,344,459,1814
44.33,0.76,3.788,4.713,419,800,2.0,0.26,470,1.41,345,337,541,1777
44.71,0.776,3.785,4.727,238,916,2.01,0.26,470,1.08,355,348,493,1804
45.14,0.774,3.812,4.748,390,949,2.0,0.26,470,1.34,345,338,463,1854
45.19,0.77,3.808,4.736,264,797,2.03,0.26,470,1.06,386,301,452,1861
45.77,0.761,3.819,4.739,357,914,2.04,0.26,470,1.45,398,318,410,1874
45.94,0.753,3.813,4.726,225,799,2.05,0.26,470,1.04,413,301,465,1821
46.19,0.752,3.803,4.711,471,902,2.03,0.26,470,1.69,378,376,462,1784
45.97,0.761,3.785,4.708,243,902,2.02,0.26,470,1.4,363,369,498,1770
44.73,0.78,3.784,4.725,284,785,2.03,0.26,470,0.91,385,329,516,1770
44.72,0.746,3.79,4.694,276,1129,2.05,0.26,470,1.44,397,349,524,1730
44.66,0.736,3.801,4.695,395,955,2.03,0.26,470,1.36,383,334,549,1734
45.07,0.741,3.808,4.705,265,950,2.02,0.26,470,1.24,374,308,538,1780
45.21,0.765,3.795,4.715,338,971,2.02,0.26,470,1.66,369,310,498,1823
43.85,0.761,3.804,4.719,310,924,2.01,0.26,470,1.21,359,323,472,1846
44.34,0.77,3.798,4.727,255,761,2.0,0.26,470,1.07,355,311,509,1825
44.23,0.778,3.806,4.743,277,1111,2.0,0.26,470,1.27,354,314,450,1882
44.72,0.774,3.8,4.741,372,955,2.0,0.26,470,1.26,341,383,461,1815
44.82,0.778,3.807,4.751,277,956,2.02,0.26,470,1.29,369,337,449,1845
45.49,0.784,3.81,4.76,228,744,2.02,0.26,470,0.94,384,279,452,1885
45.12,0.762,3.789,4.717,335,849,2.05,0.26,470,0.95,414,304,442,1840
45.76,0.743,3.795,4.701,424,1009,2.1,0.26,470,1.53,465,298,448,1789
45.3,0.782,3.805,4.748,284,960,2.03,0.26,470,1.44,390,290,444,1876
45.74,0.757,3.805,4.724,299,853,2.02,0.26,470,1.07,368,324,488,1820
45.2,0.762,3.79,4.715,264,1073,1.99,0.26,470,1.15,337,341,535,1787
44.08,0.771,3.791,4.721,195,902,1.99,0.26,470,0.87,338,316,514,1832
44.31,0.788,3.781,4.729,237,1073,1.99,0.26,470,1.13,339,323,520,1818
44.17,0.799,3.791,4.753,359,988,2.0,0.26,470,1.2,349,313,487,1851
45.25,0.788,3.775,4.723,421,994,2.03,0.26,470,1.36,378,347,489,1786
44.65,0.77,3.79,4.716,207,818,2.03,0.26,470,0.99,372,359,438,1831
43.94,0.783,3.803,4.742,330,1104,2.02,0.26,470,1.62,373,320,442,1865
43.99,0.777,3.803,4.741,240,775,2.0,0.26,470,0.71,345,317,513,1825
44.57,0.778,3.816,4.749,320,978,2.01,0.26,470,1.41,369,287,466,1878
