gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds,exec,8k,4k,1440p,1080p
82.81,1.973,3.719,5.89,18,5607,1.8,0.17,626,0.88,325,206,498,4971
82.76,2.011,3.72,5.928,33,6057,1.74,0.17,626,1.01,183,315,497,5005
81.53,2.092,3.722,6.002,36,5530,1.74,0.17,626,0.88,209,204,527,5060
81.4,2.036,3.719,5.941,30,5952,1.74,0.17,626,1.29,199,248,436,5117
81.9,2.145,3.719,6.062,15,5349,1.74,0.17,626,1.03,177,285,429,5109
82.07,2.2,3.721,6.117,20,5260,1.75,0.17,626,0.96,209,269,269,5253
80.92,2.042,3.719,5.946,88,5858,1.8,0.17,626,1.16,313,293,389,5005
81.55,2.001,3.715,5.911,31,5771,1.79,0.17,626,1.23,275,358,435,4932
81.66,2.076,3.719,5.987,53,6169,1.74,0.17,626,1.23,193,241,434,5132
81.28,2.092,3.72,6.013,19,5732,1.72,0.17,626,1.14,135,252,532,5081
81.18,2.065,3.719,5.985,46,6236,1.75,0.17,626,1.24,227,241,459,5073
80.94,2.118,3.719,6.037,17,5388,1.8,0.17,626,0.91,314,327,397,4962
82.47,2.158,3.721,6.087,39,5401,1.73,0.17,626,0.89,178,264,379,5179
82.02,2.057,3.721,5.982,29,5734,1.73,0.17,626,0.94,149,338,480,5033
80.84,2.055,3.718,5.966,54,5469,1.75,0.17,626,0.99,210,298,415,5077
80.61,2.01,3.717,5.937,23,5495,1.75,0.17,626,0.97,212,276,409,5103
80.6,1.973,3.717,5.89,36,4869,1.74,0.17,626,0.85,187,323,424,5066
79.61,2.011,3.716,5.924,24,5468,1.76,0.17,626,0.95,227,323,373,5077
80.5,1.997,3.719,5.916,27,5609,1.73,0.17,626,1.03,167,209,528,5096
81.3,2.089,3.717,6.003,28,5282,1.71,0.17,626,0.97,112,298,390,5200
81.09,2.094,3.721,6.008,45,4911,1.71,0.17,626,0.94,128,242,453,5177
81.76,2.023,3.722,5.944,32,5534,1.74,0.17,626,1.15,192,277,361,5170
81.4,2.05,3.724,5.974,61,5561,1.75,0.17,626,1.03,217,271,477,5035
82.14,2.105,3.724,6.018,35,5216,1.75,0.17,626,0.98,202,301,512,4985
82.24,2.016,3.724,5.934,42,5568,1.72,0.17,626,1.03,103,475,418,5004
81.26,2.035,3.724,5.96,29,5296,1.73,0.17,626,1.08,145,444,444,4967
81.9,2.108,3.722,6.027,25,5908,1.71,0.17,626,1.07,123,196,473,5208
81.67,2.109,3.723,6.026,38,5812,1.74,0.17,626,1.1,174,311,437,5078
80.74,2.146,3.723,6.068,13,5700,1.7,0.17,626,0.88,112,240,503,5145
80.52,2.151,3.724,6.075,8,5961,1.71,0.17,626,0.92,130,265,438,5167
80.9,2.052,3.726,5.982,31,5953,1.76,0.17,626,1.22,258,141,392,5209
81.51,1.996,3.724,5.925,27,5732,1.76,0.17,626,1.11,230,291,534,4945
81.99,2.012,3.723,5.939,15,5602,1.79,0.17,626,0.92,281,330,464,4925
81.07,2.058,3.726,5.994,21,5719,1.73,0.17,626,1.08,134,428,468,4970
81.58,2.067,3.726,5.994,37,5790,1.74,0.17,626,1.12,165,337,563,4935
81.31,2.141,3.721,6.072,25,5865,1.7,0.17,626,1.1,102,256,426,5216
81.1,2.098,3.72,6.019,33,5801,1.73,0.17,626,1.17,169,299,453,5079
79.5,2.024,3.721,5.938,27,5747,1.76,0.17,626,1.02,239,254,560,4947
80.18,2.042,3.723,5.968,37,5653,1.77,0.17,626,0.93,233,418,348,5001
79.39,1.991,3.722,5.916,17,5734,1.77,0.17,626,1.12,239,381,402,4978
80.65,1.972,3.721,5.896,30,6286,1.72,0.17,626,0.96,129,356,414,5101
80.97,1.977,3.721,5.899,25,5312,1.71,0.17,626,0.81,110,311,523,5056
81.51,1.958,3.722,5.878,13,5165,1.71,0.17,626,0.93,124,300,552,5024
80.79,1.874,3.721,5.794,12,5488,1.78,0.17,626,0.96,265,413,358,4964
80.31,1.899,3.722,5.817,24,5358,1.77,0.17,626,0.98,255,327,545,4873
79.68,1.927,3.72,5.849,28,5043,1.78,0.17,626,0.87,258,330,471,4941
79.93,2.0,3.722,5.917,25,5204,1.73,0.17,626,0.88,148,326,581,4945
81.47,2.036,3.722,5.954,11,5806,1.74,0.17,626,1.0,187,248,310,5255
80.93,1.993,3.724,5.902,30,5628,1.75,0.17,626,0.99,191,346,440,5023
79.89,2.116,3.725,6.032,17,5746,1.72,0.17,626,1.09,133,358,327,5182
80.6,2.079,3.72,5.988,30,5502,1.72,0.17,626,1.11,120,390,386,5104
80.41,2.049,3.726,5.976,47,6103,1.75,0.17,626,1.22,200,284,465,5051
81.96,2.103,3.728,6.035,26,5705,1.71,0.17,626,1.12,108,326,444,5122
81.74,2.055,3.726,5.978,23,5808,1.78,0.17,626,1.05,270,270,392,5068
81.23,2.093,3.725,6.008,60,5967,1.72,0.17,626,1.0,120,361,507,5012
80.98,2.076,3.728,5.991,23,5589,1.73,0.17,626,0.93,159,345,413,5083
81.4,2.019,3.726,5.941,25,5519,1.72,0.17,626,0.98,129,391,504,4976
80.13,2.065,3.722,5.99,62,5440,1.74,0.17,626,0.97,177,280,512,5031
80.38,2.029,3.719,5.94,14,5256,1.74,0.17,626,0.82,187,310,481,5022
80.91,2.05,3.724,5.971,23,5338,1.7,0.17,626,1.07,90,312,469,5129
81.1,2.116,3.718,6.029,21,5837,1.73,0.17,626,1.17,176,151,502,5171
80.43,2.054,3.723,5.982,21,6135,1.7,0.17,626,1.05,86,316,714,4884
80.21,2.046,3.725,5.971,47,5574,1.76,0.17,626,0.99,243,272,499,4986
80.53,2.094,3.724,6.008,17,5090,1.76,0.17,626,0.74,225,277,453,5045
80.5,2.054,3.725,5.981,14,5702,1.72,0.17,626,1.0,150,230,423,5197
80.73,2.031,3.724,5.96,24,5093,1.75,0.17,626,0.82,217,195,474,5114
81.39,2.023,3.727,5.942,13,5562,1.71,0.17,626,0.97,125,302,461,5112
79.8,2.032,3.723,5.951,20,5725,1.69,0.17,626,1.12,89,135,505,5271
80.71,1.999,3.726,5.915,41,6072,1.72,0.17,626,1.15,155,188,664,4993
81.4,2.05,3.727,5.973,33,5670,1.73,0.17,626,0.93,171,178,530,5121
80.35,1.917,3.723,5.834,28,5591,1.76,0.17,626,1.06,216,379,554,4851
79.73,2.073,3.722,5.985,47,5588,1.73,0.17,626,1.09,169,267,522,5042
79.75,2.098,3.719,6.008,15,5480,1.71,0.17,626,1.08,122,251,523,5104
79.78,2.048,3.724,5.977,28,5380,1.72,0.17,626,1.01,125,362,444,5069
80.6,2.054,3.721,5.981,43,5761,1.74,0.17,626,1.08,140,536,316,5008
78.74,2.042,3.726,5.967,39,5514,1.75,0.17,626,1.03,190,389,369,5052
78.58,2.044,3.725,5.968,15,5524,1.74,0.17,626,1.1,189,279,503,5029
78.42,2.044,3.724,5.966,47,5764,1.73,0.17,626,1.01,146,333,416,5105
79.2,2.096,3.723,6.013,20,6025,1.73,0.17,626,1.31,161,271,409,5159
79.93,2.146,3.725,6.07,22,5712,1.71,0.17,626,0.89,113,286,330,5271
80.07,2.097,3.727,6.015,29,5768,1.73,0.17,626,1.06,163,286,357,5194
80.77,2.044,3.722,5.956,22,6383,1.7,0.17,626,1.29,104,260,425,5211
80.15,2.136,3.726,6.067,23,5691,1.69,0.17,626,1.01,88,195,554,5163
80.15,2.111,3.728,6.043,24,5647,1.73,0.17,626,1.06,165,279,483,5073
79.47,2.119,3.726,6.042,9,6054,1.71,0.17,626,1.01,123,301,430,5146
79.89,2.014,3.727,5.942,17,5912,1.74,0.17,626,1.18,186,221,584,5009
80.2,1.994,3.728,5.907,22,5414,1.78,0.17,626,1.04,278,251,397,5074
79.78,2.073,3.724,5.995,32,5453,1.76,0.17,626,1.03,225,286,399,5090
80.59,2.02,3.727,5.947,26,6132,1.76,0.17,626,1.12,210,360,379,5051
80.79,2.083,3.726,6.011,27,5368,1.75,0.17,626,0.97,234,162,387,5217
80.94,2.066,3.727,6.001,20,6425,1.75,0.17,626,1.24,216,206,359,5219
80.33,2.11,3.727,6.032,29,5613,1.74,0.17,626,1.08,173,338,413,5076
79.26,2.173,3.729,6.113,13,5684,1.71,0.17,626,1.05,127,204,498,5171
79.45,2.175,3.728,6.105,39,6430,1.7,0.17,626,1.12,93,239,478,5190
80.06,2.099,3.726,6.025,31,5562,1.72,0.17,626,1.07,152,247,383,5218
79.41,2.152,3.729,6.076,29,5858,1.7,0.17,626,1.18,110,220,458,5212
80.07,2.116,3.73,6.037,3,6127,1.74,0.17,626,1.0,176,316,469,5039
79.74,2.015,3.728,5.937,21,5780,1.74,0.17,626,1.11,186,296,382,5136
80.82,2.02,3.725,5.956,48,5680,1.76,0.17,626,1.06,218,318,533,4931
80.6,2.122,3.729,6.052,32,6121,1.73,0.17,626,1.19,153,346,335,5166
79.38,2.026,3.73,5.964,12,6081,1.74,0.17,626,1.28,183,261,372,5184
79.25,2.093,3.727,6.03,14,5612,1.74,0.17,626,0.99,177,300,493,5030
79.87,2.095,3.728,6.027,40,5282,1.72,0.17,626,0.96,125,403,455,5017
80.48,2.089,3.726,6.024,27,5463,1.77,0.17,626,0.92,237,424,357,4982
79.55,2.083,3.726,6.009,46,6014,1.76,0.17,626,1.24,250,168,467,5115
79.46,2.084,3.725,6.004,14,5991,1.74,0.17,626,1.21,180,333,446,5041
79.82,2.064,3.73,5.987,16,5867,1.77,0.17,626,1.08,243,270,622,4865
78.72,2.057,3.73,5.989,16,5446,1.72,0.17,626,1.17,134,297,449,5120
79.14,1.935,3.727,5.86,27,5393,1.72,0.17,626,1.03,139,314,593,4954
79.16,1.909,3.725,5.842,32,6147,1.76,0.17,626,1.14,230,303,441,5026
79.29,2.016,3.727,5.944,15,5541,1.72,0.17,626,1.03,148,306,437,5109
78.82,2.059,3.727,5.993,13,5097,1.73,0.17,626,0.77,146,346,359,5149
79.74,2.033,3.726,5.959,30,5499,1.75,0.17,626,1.1,207,290,503,5000
80.57,2.006,3.727,5.935,35,5684,1.78,0.17,626,0.94,274,302,471,4953
80.01,2.014,3.728,5.941,7,5905,1.73,0.17,626,0.94,176,233,396,5195
80.01,1.97,3.729,5.894,8,5910,1.74,0.17,626,1.11,183,328,452,5037
79.58,1.956,3.727,5.881,24,5806,1.74,0.17,626,0.98,190,236,469,5105
79.92,1.916,3.725,5.833,13,5050,1.72,0.17,626,0.89,142,250,580,5028
79.88,1.939,3.728,5.866,24,6075,1.75,0.17,626,1.12,168,467,468,4897
79.76,1.947,3.725,5.871,16,5578,1.75,0.17,626,0.95,174,429,522,4875
79.82,1.982,3.729,5.912,24,5985,1.77,0.17,626,1.15,220,437,477,4866
79.87,2.032,3.726,5.953,41,5064,1.8,0.17,626,0.82,314,333,477,4876
79.67,2.02,3.726,5.944,26,5788,1.78,0.17,626,0.98,284,235,414,5067
80.32,1.967,3.728,5.896,34,5647,1.79,0.17,626,1.06,303,253,484,4960
80.69,1.982,3.724,5.905,32,5646,1.78,0.17,626,1.04,283,321,343,5053
80.29,1.974,3.726,5.899,15,5886,1.76,0.17,626,0.97,232,347,418,5003
78.64,2.026,3.724,5.947,47,5872,1.71,0.17,626,0.94,124,252,501,5123
79.54,2.128,3.728,6.055,28,5521,1.71,0.17,626,0.88,151,136,482,5231
78.21,2.128,3.723,6.044,25,5419,1.72,0.17,626,1.02,150,258,366,5226
78.68,2.181,3.725,6.102,24,5081,1.73,0.17,626,0.97,173,213,342,5272
78.88,2.155,3.724,6.077,23,5274,1.73,0.17,626,0.93,194,161,388,5257
78.63,2.115,3.725,6.037,20,5492,1.76,0.17,626,0.99,243,259,361,5137
78.9,2.149,3.724,6.068,36,5680,1.69,0.17,626,1.16,71,225,531,5173
79.82,2.247,3.727,6.168,32,5412,1.72,0.17,626,1.05,151,204,408,5237
80.33,2.226,3.728,6.145,24,5755,1.71,0.17,626,1.11,126,220,360,5294
79.3,2.229,3.726,6.151,11,5737,1.68,0.17,626,1.1,56,249,342,5353
79.56,2.09,3.726,6.018,43,5777,1.73,0.17,626,1.16,181,181,550,5088
79.15,1.948,3.724,5.865,12,6285,1.73,0.17,626,1.17,152,274,565,5009
79.88,1.905,3.725,5.826,21,4972,1.76,0.17,626,0.82,236,246,640,4878
79.32,1.939,3.726,5.862,17,5797,1.75,0.17,626,1.03,186,398,501,4915
79.11,1.989,3.729,5.913,17,5772,1.8,0.17,626,0.98,317,348,384,4951
78.87,2.058,3.726,5.983,23,5588,1.75,0.17,626,0.94,209,277,474,5040
79.44,2.075,3.725,6.005,35,5606,1.74,0.17,626,1.08,196,213,456,5135
78.97,2.027,3.726,5.953,34,5490,1.74,0.17,626,0.9,198,197,521,5084
79.38,2.073,3.729,5.995,11,5956,1.69,0.17,626,1.21,98,190,525,5187
78.84,2.052,3.728,5.987,18,5562,1.72,0.17,626,1.03,162,223,441,5174
79.82,2.025,3.729,5.952,18,5934,1.72,0.17,626,1.18,118,350,443,5089
79.0,2.082,3.728,6.013,24,5786,1.72,0.17,626,1.17,150,281,397,5172
79.85,2.014,3.726,5.949,14,5945,1.72,0.17,626,1.07,156,232,521,5091
80.24,2.008,3.724,5.931,16,5856,1.73,0.17,626,1.1,171,278,503,5048
80.11,2.095,3.726,6.022,21,5870,1.74,0.17,626,0.98,202,207,503,5088
79.67,2.161,3.725,6.086,24,6031,1.74,0.17,626,1.13,209,123,422,5246
79.52,2.159,3.723,6.08,22,5630,1.71,0.17,626,0.87,141,182,404,5273
79.22,2.053,3.727,5.975,16,5430,1.74,0.17,626,1.07,195,241,424,5140
79.79,2.068,3.725,5.992,18,5668,1.76,0.17,626,1.19,241,251,398,5110
78.75,2.24,3.728,6.171,30,6009,1.7,0.17,626,1.13,112,239,395,5254
78.65,2.231,3.729,6.162,27,5638,1.71,0.17,626,0.98,135,206,307,5352
79.95,2.222,3.729,6.154,30,5983,1.71,0.17,626,0.89,145,169,338,5348
80.6,2.045,3.726,5.971,18,5205,1.74,0.17,626,0.75,204,159,462,5175
79.86,1.978,3.729,5.911,55,5402,1.76,0.17,626,0.84,207,359,442,4992
79.99,1.983,3.729,5.909,33,5892,1.75,0.17,626,0.96,222,222,450,5106
79.14,2.178,3.727,6.11,24,5422,1.74,0.17,626,0.98,196,229,472,5103
78.99,2.037,3.732,5.965,15,5977,1.72,0.17,626,0.93,124,363,381,5132
80.15,2.128,3.729,6.058,19,5793,1.74,0.17,626,1.1,212,221,276,5291
79.16,2.153,3.73,6.089,31,5957,1.73,0.17,626,1.0,167,226,299,5308
78.83,2.113,3.732,6.034,27,5763,1.72,0.17,626,0.84,134,298,338,5230
78.37,2.04,3.729,5.961,21,5908,1.72,0.17,626,1.02,142,294,647,4917
78.93,2.01,3.726,5.932,47,6366,1.73,0.17,626,1.24,185,156,617,5042
79.63,2.046,3.729,5.979,8,5777,1.74,0.17,626,1.0,176,284,482,5058
78.15,2.086,3.73,6.015,10,5905,1.7,0.17,626,1.19,98,248,337,5317
78.38,2.028,3.729,5.959,17,5691,1.72,0.17,626,0.8,163,218,495,5124
79.09,2.05,3.729,5.974,18,5729,1.72,0.17,626,0.97,141,302,470,5087
79.13,2.025,3.73,5.955,14,5295,1.76,0.17,626,1.0,226,277,425,5072
79.54,2.024,3.73,5.959,8,5427,1.73,0.17,626,0.88,158,346,429,5067
78.5,1.911,3.732,5.841,10,5760,1.77,0.17,626,1.09,235,351,641,4773
77.98,2.061,3.73,5.992,13,5605,1.77,0.17,626,1.04,267,237,464,5032
80.04,2.022,3.729,5.947,27,5665,1.79,0.17,626,0.97,301,218,451,5030
79.33,2.035,3.729,5.966,33,5605,1.74,0.17,626,0.93,205,154,558,5083
79.57,1.985,3.73,5.921,12,5507,1.72,0.17,626,0.92,152,271,412,5165
78.54,1.967,3.73,5.892,19,5274,1.77,0.17,626,0.94,263,284,509,4944
78.85,2.058,3.729,5.984,34,5985,1.74,0.17,626,1.14,189,251,426,5134
78.78,2.069,3.727,5.997,25,5969,1.73,0.17,626,1.25,189,159,588,5064
79.13,2.061,3.728,5.992,16,5742,1.73,0.17,626,1.01,174,284,467,5075
78.88,2.05,3.729,5.975,26,5540,1.76,0.17,626,1.13,240,194,567,4999
79.4,2.004,3.728,5.929,14,5808,1.75,0.17,626,1.08,198,320,564,4918
78.21,1.983,3.731,5.907,22,5628,1.75,0.17,626,1.03,208,320,522,4950
78.98,2.082,3.73,6.01,11,6155,1.71,0.17,626,1.27,111,272,504,5113
78.65,2.047,3.73,5.97,26,6055,1.72,0.17,626,1.14,143,229,647,4981
77.98,2.163,3.729,6.08,20,6028,1.7,0.17,626,1.13,112,242,404,5242
78.5,2.179,3.729,6.104,32,5623,1.69,0.17,626,0.87,81,202,677,5040
78.41,2.081,3.727,6.001,14,5069,1.7,0.17,626,1.02,106,233,603,5058
79.06,2.033,3.726,5.959,15,5519,1.72,0.17,626,0.9,141,309,530,5020
78.76,2.032,3.73,5.955,14,5333,1.74,0.17,626,0.93,192,262,537,5009
78.48,2.07,3.73,5.992,23,5920,1.76,0.17,626,0.92,232,234,514,5020
78.33,2.026,3.729,5.942,39,5872,1.75,0.17,626,1.01,210,285,641,4864
78.72,2.0,3.73,5.92,43,5344,1.75,0.17,626,0.86,195,294,589,4922
79.89,2.102,3.729,6.025,14,5682,1.74,0.17,626,0.98,198,284,403,5115
79.51,2.154,3.734,6.077,20,5666,1.74,0.17,626,0.88,187,305,381,5127
80.07,2.077,3.73,6.005,15,5771,1.72,0.17,626,0.96,146,259,335,5260
79.44,2.097,3.731,6.033,19,5760,1.78,0.17,626,1.06,314,140,327,5219
80.33,2.051,3.726,5.975,14,5658,1.77,0.17,626,0.77,276,225,384,5115
79.82,2.061,3.733,5.999,17,5530,1.75,0.17,626,0.97,226,229,395,5150
79.63,2.093,3.733,6.027,16,5736,1.71,0.17,626,1.03,122,229,499,5150
78.57,2.178,3.733,6.11,14,5359,1.73,0.17,626,1.09,138,370,411,5081
78.31,2.089,3.73,6.021,6,5814,1.78,0.17,626,0.98,298,146,390,5166
78.48,2.136,3.733,6.074,17,5481,1.75,0.17,626,1.17,237,189,399,5175
79.09,2.179,3.735,6.105,8,5703,1.75,0.17,626,0.96,244,163,353,5240
78.3,2.073,3.734,6.013,12,5897,1.75,0.17,626,0.93,232,108,464,5196
79.59,2.148,3.734,6.084,3,5029,1.72,0.17,626,0.9,158,134,453,5255
77.73,2.11,3.735,6.047,20,5185,1.74,0.17,626,1.01,196,237,444,5123
79.69,2.073,3.736,6.001,26,5754,1.72,0.17,626,1.11,133,305,498,5064
78.84,2.014,3.733,5.95,31,5976,1.77,0.17,626,1.01,234,358,423,4985
78.44,2.048,3.733,5.98,20,6028,1.75,0.17,626,1.09,213,313,440,5034
78.82,1.991,3.731,5.917,17,5961,1.74,0.17,626,1.27,167,407,520,4906
78.88,1.982,3.733,5.916,6,5712,1.81,0.17,626,1.14,369,220,373,5038
79.47,1.991,3.729,5.912,42,6190,1.78,0.17,626,1.09,274,335,464,4927
79.21,1.91,3.732,5.842,18,5742,1.8,0.17,626,1.11,315,362,449,4874
78.15,1.972,3.729,5.897,7,5523,1.74,0.17,626,0.92,170,368,476,4986
78.4,2.018,3.731,5.949,16,5643,1.74,0.17,626,1.13,178,304,465,5053
78.37,2.025,3.73,5.958,14,5841,1.78,0.17,626,1.02,271,338,438,4953
77.91,2.014,3.729,5.936,11,6010,1.82,0.17,626,1.23,390,131,519,4960
78.35,2.048,3.731,5.976,12,5998,1.79,0.17,626,1.07,304,281,481,4934
78.7,2.046,3.735,5.968,11,6141,1.77,0.17,626,1.16,257,305,482,4956
78.94,2.031,3.733,5.959,26,5555,1.79,0.17,626,1.12,309,261,606,4824
79.91,2.13,3.734,6.051,44,5435,1.79,0.17,626,0.94,295,293,457,4955
79.48,2.158,3.734,6.079,38,6007,1.77,0.17,626,1.04,246,303,432,5019
78.1,2.062,3.731,5.993,38,5814,1.75,0.17,626,0.87,191,365,675,4769
78.69,2.142,3.735,6.076,15,5538,1.73,0.17,626,1.05,168,307,411,5114
79.4,2.065,3.735,6.001,25,5616,1.76,0.17,626,0.96,247,210,487,5056
79.34,2.063,3.736,6.008,34,5524,1.77,0.17,626,0.78,262,303,403,5032
79.63,2.095,3.735,6.028,16,5542,1.77,0.17,626,0.95,273,256,339,5132
80.36,2.067,3.735,6.002,27,5752,1.73,0.17,626,1.01,160,281,378,5181
79.39,2.098,3.733,6.03,19,5958,1.7,0.17,626,1.1,131,145,514,5210
78.5,2.085,3.734,6.023,2,5823,1.76,0.17,626,0.93,237,238,407,5118
78.37,1.988,3.734,5.914,13,5382,1.76,0.17,626,1.07,246,226,478,5050
77.68,2.035,3.736,5.97,10,5694,1.76,0.17,626,0.98,255,215,430,5100
77.7,2.016,3.735,5.948,12,6214,1.78,0.17,626,1.24,281,296,485,4938
77.8,2.059,3.731,5.992,24,5812,1.75,0.17,626,0.88,200,265,582,4953
78.72,2.06,3.731,5.991,13,5931,1.75,0.17,626,1.13,212,249,579,4960
78.91,2.02,3.733,5.951,20,5819,1.75,0.17,626,1.03,213,223,449,5115
78.25,1.97,3.732,5.897,17,5667,1.75,0.17,626,0.83,217,241,415,5127
77.71,1.995,3.736,5.929,20,5474,1.76,0.17,626,1.0,244,274,440,5042
79.54,2.038,3.736,5.983,16,5538,1.77,0.17,626,0.92,254,256,511,4979
78.55,2.06,3.735,6.0,10,5631,1.72,0.17,626,1.11,135,371,491,5003
78.15,2.09,3.732,6.015,10,5617,1.73,0.17,626,0.97,154,280,468,5098
77.38,2.062,3.732,6.0,31,5315,1.74,0.17,626,0.81,190,208,519,5083
77.91,2.117,3.733,6.048,14,5836,1.73,0.17,626,0.9,173,243,624,4960
78.1,2.095,3.736,6.036,18,5212,1.73,0.17,626,0.85,172,235,528,5065
78.99,2.108,3.732,6.048,30,5772,1.75,0.17,626,0.96,214,244,338,5204
79.64,2.064,3.736,6.0,24,5731,1.75,0.17,626,0.89,247,133,479,5141
78.5,2.125,3.735,6.059,14,5837,1.76,0.17,626,0.85,255,160,373,5212
78.54,2.068,3.734,5.993,22,5319,1.72,0.17,626,0.93,156,251,447,5146
77.69,2.063,3.731,5.996,11,5996,1.75,0.17,626,1.21,231,199,441,5129
78.9,2.011,3.735,5.94,22,6067,1.75,0.17,626,0.95,194,358,408,5040
78.97,1.995,3.736,5.935,25,5607,1.79,0.17,626,0.98,304,296,383,5017
78.52,1.961,3.733,5.89,25,5744,1.75,0.17,626,0.89,170,455,511,4864
