gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds,exec,8k,4k,1440p,1080p
71.51,1.973,3.662,5.83,20,6491,1.75,0.17,626,11.2,209,325,584,4882
72.84,1.976,3.663,5.838,3,5592,1.77,0.17,626,8.64,260,254,539,4947
73.4,2.038,3.663,5.899,10,6267,1.73,0.17,626,9.26,178,232,574,5016
72.9,1.945,3.664,5.798,16,5951,1.78,0.17,626,9.2,269,259,590,4882
72.89,1.993,3.664,5.858,5,5830,1.76,0.17,626,8.61,213,340,558,4889
73.46,1.954,3.665,5.816,10,6045,1.77,0.17,626,10.67,227,404,662,4707
74.11,1.974,3.668,5.838,8,5696,1.81,0.17,626,8.04,326,308,592,4774
73.57,1.982,3.667,5.848,8,5667,1.74,0.17,626,10.05,176,371,596,4857
72.76,2.103,3.669,5.971,14,6543,1.75,0.17,626,11.88,222,208,556,5014
73.53,2.143,3.668,6.009,31,5200,1.7,0.17,626,7.92,104,260,514,5122
73.34,2.099,3.668,5.971,10,5746,1.76,0.17,626,8.03,240,285,437,5038
72.1,1.976,3.667,5.852,18,5606,1.76,0.17,626,8.81,241,270,590,4899
73.31,1.943,3.668,5.811,30,6329,1.76,0.17,626,9.8,223,314,630,4833
72.52,1.928,3.671,5.804,18,6258,1.77,0.17,626,11.97,249,305,784,4662
72.63,2.022,3.671,5.897,12,6170,1.74,0.17,626,10.79,178,344,555,4923
72.79,2.021,3.668,5.893,10,5888,1.72,0.17,626,9.28,144,256,593,5007
72.78,2.052,3.671,5.929,31,5620,1.71,0.17,626,7.81,128,254,635,4983
72.6,2.06,3.669,5.939,23,6331,1.72,0.17,626,11.03,157,223,535,5085
71.77,2.01,3.67,5.889,8,5936,1.69,0.17,626,10.48,80,285,534,5101
72.58,2.054,3.671,5.929,30,5887,1.71,0.17,626,11.25,121,296,520,5063
72.57,1.989,3.67,5.864,24,5771,1.74,0.17,626,9.45,198,215,560,5027
71.92,1.991,3.671,5.86,25,5897,1.75,0.17,626,10.28,195,300,491,5014
72.4,2.05,3.67,5.922,24,5803,1.69,0.17,626,10.36,80,256,695,4969
72.01,1.962,3.667,5.817,18,6520,1.71,0.17,626,11.81,122,288,546,5044
73.16,1.939,3.669,5.815,13,6444,1.74,0.17,626,12.72,200,246,593,4961
72.26,1.928,3.667,5.796,17,6135,1.74,0.17,626,11.44,195,254,686,4865
72.76,1.952,3.667,5.818,28,5967,1.74,0.17,626,8.74,187,265,587,4961
72.3,1.991,3.67,5.867,7,5949,1.78,0.17,626,9.44,268,281,551,4900
72.63,2.053,3.669,5.927,7,5743,1.73,0.17,626,8.94,155,321,571,4953
72.71,2.031,3.672,5.904,16,6317,1.75,0.17,626,9.75,203,311,650,4836
71.43,2.008,3.668,5.877,18,6020,1.79,0.17,626,9.91,288,303,470,4939
72.17,2.043,3.67,5.91,25,6256,1.78,0.17,626,11.93,283,279,553,4885
71.8,2.082,3.666,5.945,8,5885,1.74,0.17,626,11.43,189,247,604,4960
71.92,2.076,3.667,5.94,26,6327,1.74,0.17,626,9.61,165,350,537,4948
73.17,2.092,3.665,5.952,23,6010,1.74,0.17,626,10.05,180,277,465,5078
72.28,1.993,3.665,5.865,10,5892,1.74,0.17,626,8.14,199,210,725,4866
72.92,2.033,3.67,5.9,9,5969,1.7,0.17,626,9.33,107,244,763,4886
72.99,2.061,3.668,5.923,13,5800,1.7,0.17,626,7.94,116,188,570,5126
71.99,2.067,3.67,5.936,32,5973,1.76,0.17,626,8.43,239,247,443,5071
71.94,2.06,3.67,5.925,25,6011,1.73,0.17,626,11.11,157,288,568,4987
71.55,2.076,3.668,5.946,9,6336,1.7,0.17,626,10.75,103,207,719,4971
71.95,2.02,3.668,5.886,9,5607,1.74,0.17,626,9.64,199,179,601,5021
72.05,2.026,3.668,5.892,17,6485,1.76,0.17,626,10.58,237,222,611,4930
71.46,1.924,3.669,5.799,13,6108,1.76,0.17,626,9.04,236,198,497,5069
72.95,2.021,3.665,5.885,22,5631,1.76,0.17,626,8.17,235,230,471,5064
72.31,1.955,3.666,5.816,16,6020,1.74,0.17,626,9.95,182,291,584,4943
72.15,2.007,3.666,5.871,28,5973,1.74,0.17,626,10.69,196,271,504,5029
71.88,1.897,3.669,5.761,10,6198,1.81,0.17,626,10.88,355,246,613,4786
72.71,1.841,3.67,5.707,18,5936,1.81,0.17,626,9.03,329,320,631,4720
71.39,1.883,3.668,5.745,16,6284,1.79,0.17,626,9.59,306,280,542,4872
71.66,1.974,3.667,5.845,29,5537,1.76,0.17,626,8.34,233,324,508,4935
72.66,1.897,3.668,5.769,23,5649,1.76,0.17,626,9.67,210,341,653,4796
72.61,1.945,3.669,5.813,15,6229,1.73,0.17,626,11.37,144,345,665,4846
73.32,1.93,3.668,5.8,11,5460,1.76,0.17,626,9.9,224,334,688,4754
72.15,1.957,3.668,5.823,31,6335,1.73,0.17,626,9.64,159,269,715,4857
71.46,1.968,3.67,5.839,12,6079,1.75,0.17,626,10.94,211,279,651,4859
71.2,2.037,3.67,5.906,24,6010,1.75,0.17,626,11.29,207,227,547,5019
71.86,2.006,3.668,5.867,10,5845,1.72,0.17,626,7.75,156,145,642,5057
72.12,2.011,3.665,5.871,31,6312,1.71,0.17,626,11.02,118,234,717,4931
72.14,2.049,3.667,5.915,7,5972,1.71,0.17,626,10.81,132,173,638,5057
71.8,2.065,3.667,5.935,16,6372,1.71,0.17,626,12.5,143,192,578,5087
72.58,2.041,3.666,5.9,18,5907,1.71,0.17,626,11.09,132,195,595,5078
72.23,2.126,3.666,5.987,9,6087,1.7,0.17,626,12.29,80,321,440,5159
72.27,2.056,3.664,5.918,17,6159,1.72,0.17,626,12.98,140,258,553,5049
72.53,2.061,3.669,5.939,15,6001,1.76,0.17,626,8.03,235,232,528,5005
71.66,2.12,3.666,5.992,6,6195,1.68,0.17,626,11.31,77,172,543,5208
71.62,2.035,3.665,5.898,5,6188,1.75,0.17,626,8.76,218,215,415,5152
72.85,2.043,3.666,5.908,34,6133,1.73,0.17,626,12.5,167,302,642,4889
73.36,1.991,3.667,5.85,18,6008,1.75,0.17,626,12.07,227,195,679,4899
72.86,2.008,3.664,5.867,7,5934,1.74,0.17,626,11.77,180,307,651,4862
72.41,1.952,3.667,5.817,9,6175,1.79,0.17,626,11.99,303,267,467,4963
72.26,2.018,3.666,5.881,22,6075,1.8,0.17,626,8.73,320,232,556,4892
72.2,2.078,3.667,5.949,4,6049,1.73,0.17,626,9.56,174,259,510,5057
71.93,1.986,3.663,5.842,25,6062,1.8,0.17,626,11.84,314,310,507,4869
73.34,1.97,3.663,5.83,18,6474,1.77,0.17,626,12.74,247,353,654,4746
71.84,1.936,3.667,5.804,13,6056,1.74,0.17,626,12.01,199,210,726,4865
71.77,1.904,3.662,5.766,19,5994,1.77,0.17,626,11.58,225,383,733,4659
71.9,1.977,3.665,5.848,4,5771,1.76,0.17,626,8.51,223,277,653,4847
71.79,1.996,3.666,5.865,19,6491,1.73,0.17,626,13.02,146,309,630,4915
72.05,1.907,3.663,5.769,23,5720,1.79,0.17,626,8.45,280,368,474,4878
72.44,1.902,3.661,5.77,14,5713,1.74,0.17,626,9.44,175,339,542,4944
71.88,1.944,3.661,5.812,45,6379,1.75,0.17,626,11.69,198,289,513,5000
72.72,2.03,3.663,5.895,13,5776,1.75,0.17,626,10.5,222,222,428,5128
71.62,2.102,3.669,5.972,27,6565,1.7,0.17,626,12.46,111,153,646,5090
72.33,1.996,3.664,5.856,45,6479,1.72,0.17,626,12.27,147,282,639,4932
71.78,2.036,3.67,5.916,10,6258,1.77,0.17,626,11.91,241,289,634,4836
72.69,2.083,3.666,5.954,19,6222,1.73,0.17,626,11.16,177,264,461,5098
71.19,2.01,3.667,5.875,6,6145,1.77,0.17,626,11.49,253,237,450,5060
72.48,2.111,3.667,5.97,6,5969,1.78,0.17,626,7.73,306,176,443,5075
72.09,2.016,3.667,5.87,15,6270,1.75,0.17,626,8.88,215,213,491,5081
71.85,2.101,3.668,5.963,12,5796,1.72,0.17,626,8.48,153,256,511,5080
72.09,2.087,3.667,5.959,21,6264,1.71,0.17,626,11.66,120,251,594,5035
73.02,2.019,3.668,5.879,12,6227,1.74,0.17,626,11.52,206,216,577,5001
72.38,1.999,3.67,5.86,12,5657,1.74,0.17,626,10.12,214,124,550,5112
72.25,2.011,3.67,5.874,16,6406,1.74,0.17,626,9.9,169,332,626,4873
72.22,1.997,3.667,5.867,3,6252,1.72,0.17,626,9.76,141,213,534,5112
72.87,2.079,3.671,5.95,22,6106,1.7,0.17,626,9.3,107,187,528,5178
72.55,2.05,3.665,5.907,23,5999,1.71,0.17,626,9.85,136,191,602,5071
72.27,2.011,3.666,5.865,22,6127,1.78,0.17,626,10.84,274,241,507,4978
72.69,2.031,3.664,5.895,19,6009,1.75,0.17,626,11.64,213,269,466,5052
72.19,2.018,3.664,5.879,14,6040,1.75,0.17,626,11.19,213,257,453,5077
71.69,2.07,3.666,5.931,11,5920,1.73,0.17,626,10.62,199,135,559,5107
71.51,2.125,3.667,5.995,13,5923,1.73,0.17,626,9.75,166,223,407,5204
71.62,2.118,3.666,5.979,40,5825,1.72,0.17,626,9.75,153,193,567,5087
72.87,2.066,3.668,5.932,19,6002,1.73,0.17,626,9.6,169,207,569,5055
72.1,2.027,3.67,5.905,17,6328,1.71,0.17,626,11.87,126,256,556,5062
72.87,2.034,3.669,5.912,33,5627,1.72,0.17,626,9.61,145,288,483,5084
72.47,2.065,3.668,5.938,15,6018,1.77,0.17,626,10.88,260,225,556,4959
72.04,2.015,3.67,5.883,21,5819,1.76,0.17,626,10.81,224,291,560,4925
71.92,1.969,3.669,5.836,16,5062,1.77,0.17,626,8.94,244,360,568,4828
71.68,2.007,3.669,5.877,7,6266,1.71,0.17,626,9.86,101,315,595,4989
72.22,2.007,3.667,5.873,4,5796,1.76,0.17,626,8.48,234,287,487,4992
73.1,1.974,3.668,5.837,25,5776,1.76,0.17,626,8.8,223,291,576,4910
72.14,2.008,3.668,5.88,21,6204,1.71,0.17,626,9.63,103,347,505,5045
71.07,1.977,3.666,5.854,19,5889,1.73,0.17,626,11.1,140,343,597,4920
72.74,1.996,3.668,5.865,18,6028,1.76,0.17,626,11.05,215,369,630,4786
70.7,2.126,3.671,5.999,50,5583,1.76,0.17,626,9.33,217,348,501,4934
71.45,2.116,3.668,5.977,35,6367,1.73,0.17,626,9.9,165,220,525,5090
72.06,2.041,3.668,5.897,19,5554,1.77,0.17,626,9.73,243,299,458,5000
71.56,2.047,3.666,5.902,8,5677,1.75,0.17,626,7.8,199,306,516,4979
71.36,2.055,3.667,5.908,18,6248,1.74,0.17,626,11.22,166,412,501,4921
71.64,2.028,3.667,5.887,40,5939,1.74,0.17,626,12.01,177,242,711,4870
71.28,1.972,3.667,5.835,9,6260,1.79,0.17,626,11.24,293,235,709,4763
71.51,2.062,3.666,5.92,23,5914,1.77,0.17,626,10.68,281,153,522,5044
72.35,2.063,3.666,5.932,18,6016,1.76,0.17,626,11.69,240,248,655,4857
71.64,2.009,3.668,5.88,28,6519,1.74,0.17,626,13.16,176,335,617,4872
70.67,2.1,3.667,5.964,10,6364,1.75,0.17,626,10.1,208,281,541,4970
71.46,2.075,3.667,5.94,17,5749,1.77,0.17,626,11.05,274,195,517,5014
72.69,2.007,3.667,5.871,28,6186,1.73,0.17,626,11.69,168,314,424,5094
71.71,2.08,3.668,5.949,9,6046,1.76,0.17,626,8.87,240,237,439,5084
72.71,1.978,3.664,5.838,5,5987,1.72,0.17,626,10.83,144,283,439,5134
73.71,2.06,3.668,5.929,5,6110,1.76,0.17,626,10.14,248,240,504,5008
72.76,1.933,3.667,5.797,6,6429,1.74,0.17,626,12.6,180,346,611,4863
72.45,1.982,3.666,5.849,13,6201,1.81,0.17,626,8.92,343,311,568,4778
71.63,2.026,3.664,5.894,10,5992,1.75,0.17,626,11.54,205,275,645,4875
71.32,2.095,3.667,5.955,33,6550,1.76,0.17,626,10.01,235,312,505,4948
72.15,2.03,3.668,5.892,56,6268,1.75,0.17,626,10.8,208,231,618,4943
72.25,2.068,3.667,5.931,32,6039,1.71,0.17,626,11.93,121,258,610,5011
72.26,2.006,3.668,5.882,20,5936,1.72,0.17,626,11.49,116,372,525,4987
71.46,2.123,3.669,5.996,26,6706,1.72,0.17,626,11.16,143,230,580,5047
71.36,2.065,3.664,5.929,4,5771,1.73,0.17,626,11.04,179,232,572,5017
71.7,2.077,3.667,5.946,27,6405,1.73,0.17,626,11.72,177,232,497,5094
71.09,2.199,3.667,6.068,27,6432,1.71,0.17,626,12.58,156,93,536,5215
72.25,2.06,3.667,5.932,2,5604,1.72,0.17,626,8.84,146,223,530,5101
72.74,2.023,3.672,5.904,8,5739,1.75,0.17,626,9.08,213,312,535,4940
72.25,2.04,3.666,5.919,17,5539,1.73,0.17,626,8.57,144,308,676,4872
72.56,2.066,3.665,5.939,19,5749,1.73,0.17,626,8.59,177,198,585,5040
72.62,2.01,3.667,5.881,40,5835,1.76,0.17,626,8.16,233,260,736,4771
72.02,2.022,3.669,5.895,2,6458,1.75,0.17,626,12.17,215,221,520,5044
71.99,1.997,3.668,5.872,23,6108,1.75,0.17,626,12.16,195,373,532,4900
72.45,2.087,3.668,5.963,20,6304,1.71,0.17,626,10.7,127,266,651,4956
72.26,2.068,3.668,5.94,23,6271,1.72,0.17,626,11.7,144,304,593,4959
72.59,2.059,3.671,5.947,25,6105,1.76,0.17,626,9.42,229,274,528,4969
73.18,2.031,3.667,5.902,13,5843,1.77,0.17,626,8.85,256,230,577,4937
73.04,2.07,3.666,5.939,28,5934,1.72,0.17,626,8.41,134,277,672,4917
71.79,2.06,3.663,5.926,35,6086,1.74,0.17,626,11.05,172,359,503,4966
71.89,2.041,3.666,5.909,19,6296,1.76,0.17,626,11.11,230,274,590,4906
71.76,2.026,3.666,5.883,9,5810,1.81,0.17,626,9.89,344,244,570,4842
72.59,2.063,3.663,5.924,17,5845,1.79,0.17,626,8.48,285,366,444,4905
71.63,1.993,3.665,5.855,7,5889,1.81,0.17,626,7.79,342,262,483,4913
71.28,1.924,3.665,5.788,10,5780,1.74,0.17,626,9.89,178,303,631,4888
72.88,1.978,3.667,5.842,19,6380,1.73,0.17,626,10.09,158,300,695,4847
71.94,1.976,3.668,5.848,25,5851,1.74,0.17,626,9.25,178,348,608,4866
72.65,1.891,3.67,5.759,11,5989,1.79,0.17,626,9.9,301,303,637,4759
71.73,2.004,3.67,5.871,36,6265,1.81,0.17,626,8.93,356,248,548,4848
71.86,1.986,3.668,5.844,9,6249,1.77,0.17,626,8.84,265,207,533,4995
70.84,2.126,3.668,5.992,31,6400,1.77,0.17,626,12.93,272,182,591,4955
71.71,2.067,3.666,5.934,23,6412,1.75,0.17,626,11.07,208,225,587,4980
72.16,2.037,3.669,5.897,7,6132,1.74,0.17,626,9.44,201,239,547,5013
71.06,2.012,3.668,5.876,33,5822,1.78,0.17,626,9.08,254,358,415,4973
71.27,2.042,3.668,5.905,5,6032,1.76,0.17,626,8.98,227,271,503,4999
71.75,2.042,3.668,5.908,11,5713,1.75,0.17,626,10.6,224,233,544,4999
72.12,2.047,3.671,5.914,25,6195,1.76,0.17,626,10.61,258,173,553,5016
71.03,2.041,3.669,5.91,34,5677,1.77,0.17,626,9.42,259,200,568,4973
71.52,2.116,3.665,5.983,22,5965,1.73,0.17,626,9.66,173,234,540,5053
72.29,2.058,3.668,5.921,11,5939,1.79,0.17,626,10.51,313,211,485,4991
72.11,2.017,3.667,5.879,29,6123,1.76,0.17,626,11.17,236,279,511,4974
72.35,2.083,3.663,5.937,8,5771,1.72,0.17,626,10.98,152,234,675,4939
73.08,2.029,3.665,5.892,11,6329,1.72,0.17,626,9.91,138,242,570,5050
71.29,1.951,3.666,5.813,27,5982,1.74,0.17,626,8.44,199,250,586,4965
71.63,1.938,3.666,5.796,8,6046,1.74,0.17,626,8.81,191,217,633,4959
72.9,1.918,3.668,5.785,19,6432,1.74,0.17,626,9.12,170,313,732,4785
71.41,1.877,3.669,5.75,13,5813,1.77,0.17,626,8.47,227,363,761,4649
71.15,1.946,3.667,5.812,26,5847,1.74,0.17,626,7.95,151,409,716,4724
71.8,1.979,3.668,5.843,15,6187,1.74,0.17,626,8.95,161,390,607,4842
72.04,2.036,3.669,5.891,7,5876,1.78,0.17,626,10.58,270,347,505,4878
72.36,2.003,3.668,5.857,7,5867,1.75,0.17,626,8.31,190,324,671,4815
72.66,2.023,3.666,5.884,9,5548,1.76,0.17,626,7.25,200,379,630,4791
