gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds,exec,8k,4k,1440p,1080p
95.19,0.697,3.602,4.473,2968,182,2.08,0.31,1131,19.82,784,1054,1329,2833
93.17,0.713,3.654,4.547,2871,246,2.02,0.35,1263,20.52,683,923,1359,3035
94.79,0.678,3.6,4.457,2538,122,2.12,0.31,1136,13.7,878,1043,1241,2838
93.72,0.75,3.594,4.517,2048,81,2.06,0.3,1076,13.34,765,928,1416,2891
93.14,0.703,3.592,4.476,2906,101,2.07,0.32,1155,20.06,764,1148,1143,2945
93.94,0.682,3.624,4.491,2776,145,2.08,0.32,1150,18.88,794,1111,1207,2888
94.4,0.7,3.651,4.524,2593,156,2.04,0.33,1219,20.48,702,1099,1137,3062
95.3,0.705,3.628,4.512,2966,168,2.06,0.31,1116,17.42,756,1033,1271,2940
94.08,0.705,3.624,4.507,2677,136,2.06,0.32,1151,19.33,736,1075,1364,2825
95.9,0.7,3.619,4.492,2783,152,2.1,0.32,1163,20.16,828,1081,1143,2948
94.87,0.684,3.666,4.519,2620,163,2.12,0.36,1327,15.89,898,1012,1099,2991
94.51,0.72,3.663,4.548,2468,292,2.07,0.36,1325,18.67,774,988,1326,2912
93.98,0.724,3.673,4.572,2922,109,2.04,0.34,1253,21.97,736,956,1178,3130
93.6,0.691,3.643,4.513,2762,211,2.08,0.31,1124,17.5,800,1021,1248,2931
93.83,0.723,3.63,4.535,2783,194,2.04,0.3,1111,16.63,699,1093,1196,3012
92.14,0.661,3.62,4.466,2877,150,2.06,0.31,1119,15.39,756,1027,1438,2779
92.71,0.7,3.6,4.483,2832,127,2.12,0.29,1071,15.58,910,932,1188,2970
90.63,0.709,3.569,4.465,2838,104,2.13,0.28,1011,20.32,928,945,1341,2786
91.27,0.725,3.579,4.484,2923,157,2.07,0.29,1069,20.15,761,1067,1345,2827
92.18,0.706,3.564,4.449,2624,74,2.09,0.29,1059,19.01,806,1141,1258,2795
93.23,0.756,3.61,4.535,2796,81,2.08,0.3,1106,20.43,788,1043,1233,2936
95.3,0.705,3.657,4.539,3075,165,2.02,0.34,1239,19.86,641,1218,1240,2901
94.27,0.706,3.647,4.538,2790,140,2.02,0.32,1169,17.85,652,1122,1343,2883
93.9,0.7,3.64,4.52,2583,181,2.03,0.32,1157,19.81,669,1088,1284,2959
93.82,0.714,3.661,4.554,2916,168,2.01,0.32,1159,20.07,606,1219,1192,2983
94.33,0.688,3.64,4.502,2787,92,2.04,0.33,1198,15.5,689,1084,1439,2788
92.84,0.75,3.641,4.56,2336,134,1.97,0.33,1203,14.11,546,1096,1295,3063
93.18,0.725,3.636,4.534,2867,132,2.04,0.3,1100,13.31,701,1107,1290,2902
93.65,0.707,3.654,4.54,3106,89,2.07,0.31,1113,17.87,764,1063,1104,3069
94.93,0.678,3.664,4.517,2758,158,2.08,0.34,1245,17.08,822,975,1153,3050
95.38,0.698,3.645,4.521,2992,113,2.08,0.34,1257,17.5,821,895,1236,3048
94.62,0.657,3.61,4.44,2924,91,2.13,0.34,1252,20.78,915,991,1179,2915
93.81,0.644,3.675,4.503,2827,164,2.07,0.37,1363,16.04,790,960,1198,3052
95.82,0.668,3.63,4.478,3000,237,2.08,0.34,1225,22.41,800,966,1490,2744
94.33,0.676,3.627,4.475,2267,137,2.07,0.33,1187,18.0,777,1057,1306,2860
94.81,0.657,3.623,4.458,3005,198,2.12,0.33,1214,18.74,860,1150,1142,2848
93.81,0.68,3.586,4.435,2909,148,2.16,0.31,1118,15.59,978,1096,1111,2815
93.15,0.667,3.589,4.43,2705,94,2.18,0.3,1091,18.63,1009,1135,1043,2813
93.89,0.683,3.643,4.511,2968,231,2.11,0.34,1239,16.7,869,1079,1058,2994
94.47,0.655,3.59,4.426,2860,166,2.21,0.32,1159,14.85,1084,1079,1031,2806
92.83,0.675,3.621,4.479,2980,124,2.14,0.32,1181,21.55,955,1006,1095,2944
93.45,0.649,3.647,4.48,2891,119,2.13,0.34,1235,14.66,912,1094,1258,2736
93.95,0.689,3.594,4.467,2434,105,2.15,0.31,1116,18.06,980,873,1449,2698
93.98,0.684,3.589,4.456,2750,144,2.13,0.31,1108,15.81,930,976,1243,2851
94.26,0.733,3.596,4.513,2673,114,2.1,0.3,1080,17.85,847,984,1224,2945
94.6,0.685,3.634,4.492,2819,164,2.07,0.3,1100,20.68,792,968,1407,2833
96.33,0.698,3.643,4.531,2811,132,2.05,0.28,1033,20.75,729,1032,1224,3015
93.95,0.704,3.631,4.515,2899,138,2.08,0.31,1132,21.83,813,991,1282,2914
93.49,0.689,3.656,4.525,2921,163,2.06,0.34,1235,19.07,768,1014,1239,2979
93.02,0.67,3.599,4.449,3013,185,2.17,0.32,1160,20.11,975,1183,951,2891
92.86,0.7,3.638,4.516,2686,171,2.07,0.33,1214,15.83,765,1151,1153,2931
92.09,0.753,3.586,4.529,2526,149,2.04,0.29,1043,14.05,688,1102,1119,3091
93.09,0.708,3.564,4.453,2884,205,2.15,0.28,1031,16.22,949,1065,1096,2890
93.35,0.698,3.577,4.462,2654,203,2.11,0.27,975,16.3,875,1038,1231,2856
94.44,0.72,3.571,4.477,3054,106,2.13,0.28,1006,19.64,906,1126,1114,2854
93.12,0.713,3.561,4.466,2729,107,2.11,0.25,923,17.62,850,1093,1214,2843
92.5,0.687,3.612,4.477,2637,112,2.12,0.3,1081,14.23,901,969,1134,2996
94.9,0.67,3.603,4.456,2253,54,2.14,0.31,1115,11.64,914,1146,1174,2766
94.55,0.666,3.655,4.493,2719,34,2.15,0.35,1265,16.37,965,1008,1026,3001
94.05,0.683,3.634,4.504,2380,145,2.07,0.32,1175,16.0,758,1197,1121,2924
94.73,0.706,3.653,4.538,2825,189,2.04,0.33,1203,15.25,711,1054,1148,3087
93.98,0.704,3.624,4.506,2451,117,2.06,0.3,1105,15.76,744,1087,1244,2925
95.9,0.697,3.651,4.53,3019,168,2.12,0.34,1225,17.91,912,974,1140,2974
94.64,0.696,3.605,4.483,2615,104,2.1,0.3,1092,13.57,849,1052,1178,2921
92.9,0.702,3.617,4.495,2790,120,2.14,0.33,1209,17.48,962,958,1088,2992
93.87,0.676,3.606,4.458,2761,173,2.15,0.33,1205,15.04,957,1022,1181,2840
91.79,0.688,3.6,4.468,2661,141,2.08,0.3,1104,18.77,759,1198,1215,2828
92.18,0.688,3.598,4.468,2640,132,2.07,0.33,1188,17.46,765,1091,1351,2793
91.31,0.747,3.569,4.495,2351,106,2.06,0.29,1055,14.84,755,1053,1357,2835
91.82,0.717,3.554,4.443,2809,102,2.09,0.3,1103,19.23,802,1185,1333,2680
91.66,0.724,3.606,4.513,2370,133,2.02,0.3,1096,17.91,637,1232,1218,2913
93.16,0.773,3.648,4.597,2281,96,2.04,0.33,1210,15.71,722,990,1183,3105
92.66,0.72,3.624,4.525,2714,87,2.07,0.31,1135,18.18,780,1069,1153,2998
92.45,0.718,3.619,4.521,2471,162,2.03,0.32,1167,15.47,667,1179,1313,2841
92.84,0.671,3.65,4.492,2716,111,2.06,0.35,1261,15.52,736,1094,1457,2713
93.87,0.669,3.621,4.467,2737,112,2.1,0.33,1196,19.29,856,998,1424,2722
94.11,0.679,3.606,4.465,3068,152,2.09,0.3,1093,17.21,779,1211,1284,2726
91.59,0.695,3.596,4.471,2663,150,2.1,0.32,1154,19.7,832,1104,1170,2894
92.07,0.679,3.577,4.438,2688,83,2.12,0.3,1088,17.75,842,1264,1206,2688
93.25,0.661,3.612,4.44,2898,133,2.13,0.36,1297,19.36,902,1108,1334,2656
93.18,0.68,3.601,4.456,2748,98,2.11,0.32,1156,16.18,848,1119,1175,2858
91.89,0.7,3.588,4.463,2610,176,2.14,0.31,1134,16.38,925,1143,990,2942
92.5,0.69,3.605,4.477,2848,137,2.11,0.32,1151,15.14,865,1035,1203,2897
91.49,0.692,3.612,4.483,2435,182,2.08,0.31,1126,16.8,796,1058,1348,2798
93.09,0.711,3.575,4.47,2887,150,2.12,0.29,1042,16.71,905,1004,1162,2929
93.11,0.725,3.571,4.491,2615,93,2.11,0.24,882,14.17,861,1141,1086,2912
93.04,0.736,3.601,4.521,2544,59,2.16,0.28,1038,18.44,989,976,983,3052
92.64,0.736,3.591,4.516,2837,108,2.13,0.28,1032,16.57,927,943,1120,3010
92.64,0.734,3.584,4.505,2519,148,2.11,0.29,1048,17.77,883,991,1179,2947
92.61,0.722,3.586,4.491,2605,136,2.13,0.3,1101,18.37,918,945,1370,2767
92.11,0.698,3.602,4.481,2781,137,2.13,0.3,1106,18.24,916,959,1275,2850
93.53,0.646,3.606,4.424,2983,117,2.14,0.32,1153,17.87,911,1111,1331,2647
93.4,0.672,3.568,4.417,2767,129,2.14,0.3,1093,18.58,920,1062,1204,2814
93.54,0.706,3.576,4.46,2900,141,2.15,0.32,1167,19.74,971,1058,933,3038
93.33,0.703,3.596,4.482,2614,64,2.1,0.3,1105,15.8,863,940,1258,2939
92.2,0.709,3.58,4.473,2575,96,2.06,0.28,1027,16.89,739,1130,1385,2746
93.0,0.701,3.618,4.504,2907,119,2.08,0.3,1102,17.02,778,1110,1147,2965
93.85,0.692,3.602,4.477,2745,130,2.09,0.32,1152,15.22,839,977,1289,2895
95.25,0.67,3.615,4.463,2441,99,2.11,0.32,1157,16.99,857,1059,1133,2951
94.95,0.655,3.64,4.473,2806,127,2.07,0.34,1247,16.24,763,1154,1262,2821
95.83,0.696,3.617,4.491,2823,163,2.07,0.31,1136,19.83,777,1077,1265,2881
93.84,0.694,3.67,4.544,2974,80,2.05,0.33,1200,17.45,731,1047,1323,2899
93.29,0.676,3.638,4.493,2816,165,2.1,0.33,1207,15.41,855,981,1288,2876
93.6,0.681,3.614,4.484,2915,109,2.14,0.28,1038,14.99,955,940,1097,3008
94.08,0.661,3.616,4.458,3019,181,2.11,0.34,1255,20.7,851,1121,1206,2822
94.59,0.683,3.621,4.482,2951,157,2.06,0.31,1125,18.72,725,1228,1271,2776
91.86,0.683,3.614,4.473,2708,212,2.14,0.33,1210,17.65,933,1039,1140,2888
91.46,0.718,3.569,4.466,2935,47,2.14,0.29,1055,18.32,924,1074,1114,2888
92.51,0.721,3.63,4.528,2958,144,2.09,0.34,1230,21.76,837,962,1243,2958
91.92,0.705,3.604,4.479,2745,116,2.14,0.35,1257,17.19,955,899,1254,2892
91.78,0.731,3.595,4.508,2411,142,2.1,0.32,1147,16.99,861,963,1225,2951
92.42,0.662,3.609,4.443,2873,147,2.14,0.33,1215,16.81,941,1023,1278,2758
93.43,0.704,3.568,4.457,2703,57,2.11,0.29,1036,16.33,882,978,1304,2836
93.02,0.698,3.571,4.456,2441,134,2.13,0.29,1054,15.7,927,949,1240,2884
93.1,0.705,3.58,4.472,2725,130,2.15,0.29,1043,16.53,977,944,1157,2922
92.78,0.717,3.616,4.527,3002,89,2.1,0.29,1058,21.96,846,1087,1155,2912
93.62,0.693,3.593,4.469,2581,160,2.11,0.28,1026,17.25,876,1039,1213,2872
92.33,0.674,3.616,4.466,2519,109,2.13,0.31,1121,18.48,918,1036,1072,2974
94.9,0.713,3.63,4.514,3050,166,2.06,0.31,1139,19.77,750,1004,1263,2983
93.51,0.698,3.634,4.506,2295,146,2.08,0.32,1166,16.51,795,1127,1133,2945
92.25,0.68,3.588,4.448,2668,228,2.04,0.29,1055,17.3,671,1237,1330,2762
92.26,0.698,3.591,4.47,2606,175,2.1,0.31,1115,15.62,854,993,1313,2840
92.36,0.724,3.616,4.519,2675,165,2.04,0.33,1190,15.82,711,1074,1299,2916
91.8,0.706,3.545,4.425,2817,142,2.17,0.27,987,20.43,1003,1047,1209,2741
92.47,0.742,3.579,4.499,2813,124,2.14,0.3,1077,20.95,971,864,1217,2948
91.83,0.688,3.607,4.474,2710,201,2.17,0.32,1160,15.06,1032,924,1253,2791
93.18,0.679,3.617,4.475,2878,162,2.11,0.31,1138,16.94,859,1025,1418,2698
93.35,0.668,3.625,4.463,3007,117,2.15,0.36,1312,21.69,956,1098,1228,2718
92.51,0.709,3.565,4.444,2767,233,2.1,0.31,1134,21.59,839,1108,1193,2860
90.86,0.672,3.55,4.395,2701,180,2.19,0.3,1100,14.01,1059,935,1357,2649
90.84,0.72,3.537,4.43,2263,116,2.13,0.3,1073,17.42,901,1044,1344,2711
90.83,0.697,3.585,4.463,2720,154,2.09,0.31,1122,19.52,792,1138,1293,2777
91.47,0.718,3.554,4.45,2597,90,2.07,0.29,1064,18.87,762,1120,1301,2817
90.82,0.708,3.542,4.423,2974,157,2.1,0.27,981,16.98,821,1113,1376,2690
91.37,0.724,3.576,4.478,2672,134,2.07,0.29,1063,17.05,773,1032,1364,2831
92.25,0.705,3.56,4.435,2580,131,2.12,0.28,1008,19.81,881,1133,1246,2740
92.9,0.714,3.573,4.463,2698,112,2.1,0.28,1028,15.66,832,1081,1191,2896
91.57,0.726,3.576,4.483,2440,145,2.11,0.27,975,16.61,865,970,1386,2779
93.53,0.719,3.586,4.486,2708,82,2.1,0.3,1093,16.27,844,1074,1264,2818
94.04,0.688,3.6,4.473,2587,249,2.12,0.31,1135,17.72,887,1046,1210,2857
93.46,0.694,3.57,4.442,2671,165,2.15,0.3,1108,17.49,961,1099,1030,2910
92.32,0.686,3.596,4.463,2695,233,2.14,0.32,1165,18.96,953,976,1157,2914
93.25,0.684,3.629,4.489,2693,204,2.07,0.35,1289,15.72,771,1060,1329,2840
91.9,0.702,3.598,4.483,2448,152,2.09,0.31,1139,14.38,827,1068,1250,2855
91.38,0.706,3.591,4.473,2929,134,2.13,0.32,1155,15.36,920,1004,1210,2866
92.23,0.691,3.57,4.444,2764,131,2.09,0.31,1117,20.26,807,1083,1386,2724
92.69,0.706,3.582,4.466,2480,109,2.1,0.32,1165,18.75,844,1061,1300,2795
92.12,0.693,3.592,4.473,2817,295,2.07,0.32,1167,19.99,753,1168,1241,2838
92.98,0.703,3.582,4.475,2580,169,2.06,0.29,1068,17.75,744,1144,1223,2889
91.22,0.708,3.596,4.487,2643,123,2.1,0.31,1134,18.5,857,930,1291,2922
93.85,0.737,3.596,4.514,2763,154,2.04,0.29,1066,16.68,721,1001,1376,2902
91.75,0.733,3.594,4.504,2610,153,2.08,0.32,1149,15.76,795,1082,1297,2826
91.59,0.703,3.584,4.471,2855,166,2.06,0.29,1068,21.11,733,1170,1323,2774
94.45,0.72,3.593,4.492,2661,161,2.1,0.3,1094,15.6,837,1110,1193,2860
91.69,0.748,3.577,4.51,2293,109,2.04,0.27,998,13.53,713,1042,1300,2945
94.44,0.722,3.608,4.507,3198,94,2.09,0.31,1134,17.22,838,918,1217,3027
94.03,0.683,3.671,4.526,2467,121,2.06,0.33,1220,14.47,793,862,1334,3011
94.27,0.684,3.638,4.496,2490,232,2.06,0.32,1181,18.08,760,922,1505,2813
93.89,0.661,3.638,4.473,2610,223,2.08,0.34,1224,18.03,797,981,1350,2872
94.18,0.67,3.606,4.452,2734,223,2.07,0.32,1150,20.56,760,1092,1325,2823
93.89,0.678,3.627,4.475,2710,228,2.07,0.32,1168,17.14,775,995,1348,2882
92.7,0.712,3.572,4.453,2751,174,2.14,0.29,1063,21.04,926,1042,1213,2819
93.31,0.716,3.566,4.46,2850,143,2.12,0.27,988,18.66,915,934,1321,2830
92.21,0.738,3.576,4.489,2316,63,2.06,0.3,1085,18.24,746,1042,1320,2892
92.45,0.715,3.567,4.453,2663,97,2.07,0.31,1128,19.8,765,1134,1272,2829
93.64,0.728,3.552,4.456,2952,107,2.1,0.3,1073,16.22,840,1083,1237,2840
92.23,0.738,3.57,4.493,2376,160,2.06,0.29,1039,17.37,749,1071,1240,2940
93.84,0.744,3.571,4.502,2513,110,2.07,0.3,1075,17.86,767,1112,1252,2869
92.88,0.703,3.583,4.469,2753,107,2.12,0.29,1050,16.12,868,1133,1214,2785
93.08,0.687,3.583,4.454,2619,135,2.1,0.31,1139,19.56,841,1060,1411,2688
93.4,0.671,3.58,4.429,2781,101,2.14,0.32,1171,17.82,914,1080,1324,2682
94.67,0.723,3.638,4.535,2674,133,2.06,0.37,1333,21.67,760,1041,1118,3081
93.38,0.69,3.587,4.456,2731,158,2.1,0.3,1073,18.43,838,1115,1317,2730
92.58,0.666,3.626,4.476,2928,106,2.14,0.31,1137,18.81,922,1066,1110,2902
93.26,0.695,3.578,4.452,2846,98,2.14,0.3,1084,18.43,926,1055,1126,2893
92.06,0.687,3.58,4.447,2829,96,2.11,0.31,1126,19.71,841,1252,1081,2826
89.86,0.698,3.538,4.418,2512,87,2.17,0.27,970,15.66,1018,1004,1154,2824
