gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds,exec,8k,4k,1440p,1080p
87.07,0.858,3.315,4.357,2649,111,2.08,0.25,921,23.62,779,1170,1530,2521
86.61,0.882,3.305,4.383,2697,133,2.05,0.25,908,23.35,716,1109,1455,2720
86.7,0.867,3.306,4.372,2755,176,2.03,0.24,887,26.11,637,1327,1456,2580
87.11,0.852,3.313,4.353,2845,107,2.09,0.27,962,22.4,780,1238,1356,2626
86.57,0.876,3.309,4.367,2047,39,2.06,0.26,950,17.12,721,1225,1437,2617
85.73,0.869,3.295,4.353,2364,123,2.03,0.25,903,24.12,631,1352,1542,2475
86.65,0.847,3.329,4.361,2764,71,2.04,0.26,948,23.12,658,1230,1641,2471
87.4,0.873,3.311,4.374,2811,81,2.08,0.25,902,26.56,762,1152,1443,2643
87.76,0.862,3.303,4.357,3017,128,2.11,0.23,832,23.49,837,1122,1444,2597
88.21,0.895,3.3,4.393,3192,32,2.09,0.22,801,24.82,798,1151,1445,2606
86.88,0.89,3.284,4.372,2788,30,2.07,0.2,720,27.33,729,1203,1550,2518
86.57,0.883,3.292,4.362,2654,6,2.11,0.22,788,28.77,831,1188,1470,2511
85.88,0.866,3.291,4.349,2773,40,2.11,0.21,756,29.34,831,1243,1348,2578
86.67,0.891,3.298,4.373,2876,64,2.1,0.21,766,23.66,807,1204,1408,2581
87.15,0.925,3.288,4.41,2772,99,2.04,0.22,805,26.82,679,1199,1366,2756
86.18,0.868,3.323,4.379,3068,91,2.05,0.25,907,28.75,705,1203,1421,2671
86.26,0.885,3.299,4.371,2394,64,2.06,0.24,882,24.88,717,1184,1503,2596
86.4,0.894,3.309,4.385,2473,152,2.07,0.25,909,22.12,743,1152,1440,2665
86.68,0.898,3.328,4.408,2425,70,2.04,0.26,954,21.61,690,1129,1399,2782
88.08,0.877,3.347,4.4,2656,144,2.07,0.26,957,22.35,742,1175,1453,2630
87.36,0.882,3.317,4.387,2630,79,2.1,0.24,883,21.72,841,1103,1256,2800
87.26,0.849,3.301,4.333,2790,137,2.1,0.24,872,21.85,797,1249,1491,2463
87.33,0.871,3.296,4.348,2596,77,2.08,0.25,897,28.37,744,1243,1534,2479
87.8,0.859,3.291,4.336,2797,57,2.1,0.26,931,24.06,810,1219,1481,2490
87.45,0.878,3.297,4.368,2629,95,2.06,0.24,853,21.29,703,1247,1417,2633
86.97,0.896,3.315,4.399,2356,29,2.07,0.24,868,21.29,751,1116,1375,2758
86.68,0.855,3.311,4.362,2652,45,2.06,0.23,829,25.23,696,1336,1413,2555
86.28,0.879,3.292,4.369,2724,45,2.03,0.21,766,24.5,598,1434,1379,2589
86.5,0.86,3.275,4.323,2681,39,2.09,0.21,764,25.34,780,1206,1506,2508
86.79,0.887,3.28,4.37,2940,69,2.06,0.22,781,28.14,728,1205,1332,2735
86.64,0.901,3.288,4.387,2735,81,2.06,0.24,876,26.24,718,1163,1379,2740
88.1,0.863,3.292,4.349,2776,30,2.09,0.23,850,24.42,789,1224,1469,2518
86.92,0.861,3.301,4.355,2452,52,2.05,0.24,868,20.45,687,1256,1536,2521
87.11,0.884,3.271,4.356,2568,52,2.06,0.21,765,20.94,714,1250,1485,2551
86.92,0.842,3.322,4.362,2738,82,2.07,0.24,871,22.93,746,1195,1475,2584
87.58,0.873,3.321,4.389,2818,69,2.02,0.25,890,27.25,604,1358,1423,2615
85.39,0.884,3.301,4.376,2480,121,2.05,0.23,852,19.8,698,1171,1545,2586
86.83,0.862,3.285,4.343,2605,15,2.08,0.22,807,26.08,734,1384,1335,2547
85.06,0.854,3.281,4.335,2631,3,2.09,0.2,726,22.16,746,1409,1429,2416
86.09,0.853,3.276,4.308,2673,8,2.09,0.24,860,25.02,762,1368,1549,2321
86.27,0.894,3.279,4.367,2907,32,2.08,0.22,810,24.87,802,1030,1483,2685
85.8,0.878,3.285,4.345,2818,34,2.08,0.23,828,30.41,739,1269,1517,2475
87.28,0.87,3.306,4.375,2855,61,2.08,0.24,852,32.17,798,1061,1509,2632
87.7,0.873,3.326,4.386,2897,73,2.04,0.24,880,30.56,687,1138,1584,2591
87.96,0.89,3.336,4.418,2591,95,2.05,0.26,940,27.42,711,1164,1327,2798
87.04,0.887,3.323,4.397,2597,55,2.05,0.27,970,27.58,711,1116,1496,2677
87.47,0.882,3.318,4.385,3134,66,2.02,0.25,900,31.66,632,1161,1569,2638
86.99,0.861,3.337,4.385,2918,56,2.06,0.25,892,25.41,749,1071,1424,2756
86.79,0.883,3.298,4.366,3048,43,2.05,0.22,793,23.3,667,1398,1329,2606
86.87,0.877,3.309,4.374,3177,42,2.02,0.23,854,25.62,589,1391,1402,2618
88.05,0.892,3.307,4.385,3332,44,2.06,0.23,848,25.83,718,1232,1389,2661
86.04,0.903,3.298,4.387,2857,86,2.08,0.23,850,28.06,772,1154,1325,2749
86.95,0.841,3.32,4.346,2836,119,2.09,0.26,941,22.23,777,1289,1461,2473
87.11,0.888,3.303,4.373,2625,91,2.09,0.21,776,25.44,776,1236,1349,2639
87.89,0.917,3.313,4.422,2706,20,2.02,0.24,879,23.74,647,1098,1474,2781
86.81,0.853,3.301,4.342,2741,3,2.07,0.23,849,21.97,736,1267,1550,2447
86.83,0.859,3.314,4.367,2896,40,2.09,0.24,885,26.73,796,1153,1287,2764
88.72,0.876,3.33,4.391,2893,56,2.08,0.26,944,28.73,781,1192,1250,2777
87.64,0.832,3.32,4.339,2948,57,2.09,0.27,974,30.59,782,1180,1454,2584
87.86,0.826,3.333,4.345,2943,80,2.09,0.28,1003,31.25,792,1235,1396,2577
87.24,0.84,3.326,4.339,2789,53,2.07,0.28,1002,23.0,729,1290,1549,2432
86.69,0.839,3.282,4.304,2565,121,2.15,0.23,827,20.81,906,1248,1510,2336
85.21,0.847,3.288,4.326,2603,29,2.11,0.24,880,23.88,833,1236,1488,2443
86.79,0.879,3.308,4.376,3143,156,2.03,0.25,910,25.62,631,1233,1570,2566
86.83,0.843,3.274,4.304,2971,83,2.14,0.23,829,23.76,887,1212,1545,2356
86.32,0.889,3.268,4.345,2907,42,2.08,0.22,809,27.17,777,1166,1574,2483
85.51,0.875,3.311,4.373,2538,54,2.02,0.24,879,22.55,615,1289,1557,2539
86.47,0.913,3.294,4.399,2539,55,2.04,0.25,905,22.48,659,1260,1397,2684
87.48,0.922,3.312,4.42,2817,51,2.0,0.23,842,23.14,564,1295,1487,2654
87.6,0.891,3.313,4.392,2753,81,2.02,0.25,913,24.88,620,1204,1572,2604
87.13,0.903,3.298,4.397,2922,56,2.1,0.23,844,29.85,826,1050,1452,2672
87.01,0.898,3.296,4.384,3006,45,2.1,0.23,851,29.97,839,1029,1343,2789
85.45,0.911,3.31,4.413,2646,40,2.02,0.23,834,21.49,646,1100,1531,2723
85.96,0.885,3.297,4.372,2738,61,2.07,0.22,796,25.76,748,1121,1467,2664
85.44,0.88,3.282,4.352,2925,72,2.08,0.22,799,31.43,756,1215,1568,2461
87.01,0.885,3.329,4.404,2998,90,2.05,0.25,922,28.45,712,1071,1560,2657
86.86,0.898,3.3,4.396,2736,70,2.08,0.22,807,28.02,768,1134,1389,2709
86.93,0.853,3.301,4.338,2598,28,2.1,0.22,804,28.13,772,1347,1428,2453
87.17,0.877,3.313,4.375,2984,75,2.1,0.24,856,24.86,811,1151,1455,2583
87.05,0.841,3.3,4.332,2906,16,2.11,0.25,896,23.99,819,1231,1473,2477
86.7,0.842,3.305,4.346,2456,78,2.07,0.26,931,22.37,723,1291,1506,2480
86.91,0.872,3.313,4.375,3076,107,2.07,0.25,914,22.61,742,1200,1464,2594
86.64,0.895,3.309,4.388,2811,124,2.09,0.26,955,31.6,805,1098,1325,2772
87.87,0.877,3.303,4.369,2999,123,2.09,0.25,900,25.8,785,1183,1361,2671
89.07,0.867,3.318,4.368,2900,120,2.09,0.24,859,21.38,795,1175,1439,2591
87.79,0.864,3.315,4.361,2552,39,2.08,0.23,826,22.98,767,1219,1441,2573
88.33,0.894,3.343,4.427,2956,56,2.0,0.25,920,31.36,591,1179,1483,2747
88.83,0.867,3.353,4.412,2935,160,2.04,0.26,934,28.63,673,1253,1364,2710
90.19,0.883,3.343,4.417,3050,74,2.03,0.26,948,29.19,667,1135,1509,2689
87.26,0.885,3.326,4.393,2871,53,2.06,0.27,978,24.84,724,1103,1544,2629
87.74,0.858,3.321,4.362,2781,120,2.08,0.25,924,22.96,755,1218,1478,2549
87.89,0.882,3.312,4.387,2967,66,2.05,0.25,909,23.28,708,1112,1515,2665
88.07,0.85,3.331,4.364,2850,90,2.08,0.26,943,22.61,765,1164,1427,2644
88.18,0.854,3.325,4.363,2469,194,2.1,0.26,959,20.59,821,1163,1365,2651
88.64,0.871,3.332,4.397,2942,117,2.06,0.26,939,31.22,732,1134,1395,2739
88.58,0.822,3.317,4.325,2734,56,2.08,0.26,952,25.99,734,1308,1538,2420
89.53,0.882,3.316,4.388,2842,86,2.04,0.26,936,23.62,646,1395,1250,2709
88.32,0.875,3.317,4.389,2260,69,2.06,0.26,934,20.79,751,1069,1469,2711
88.57,0.872,3.339,4.397,2673,91,2.07,0.26,934,23.37,773,1043,1547,2637
88.28,0.853,3.339,4.385,3332,70,2.08,0.24,877,33.87,764,1137,1531,2568
88.92,0.893,3.344,4.417,3141,59,2.05,0.25,923,25.47,695,1152,1426,2727
87.48,0.868,3.313,4.383,2927,128,2.08,0.22,809,26.41,772,1152,1368,2708
87.82,0.958,3.284,4.438,2686,47,2.02,0.21,769,21.31,648,1111,1301,2940
87.18,0.902,3.287,4.383,3036,33,2.07,0.24,861,24.3,741,1187,1424,2648
87.13,0.866,3.307,4.361,2687,103,2.05,0.24,870,23.94,659,1398,1431,2512
87.94,0.908,3.312,4.41,3307,65,2.05,0.23,847,32.02,706,1182,1359,2753
87.06,0.862,3.309,4.363,2693,74,2.12,0.24,881,23.48,865,1081,1518,2536
87.44,0.854,3.305,4.362,2822,67,2.05,0.24,860,24.69,674,1297,1491,2538
86.4,0.888,3.294,4.366,2665,57,2.08,0.23,825,26.36,783,1070,1644,2503
87.08,0.868,3.324,4.38,3090,39,2.07,0.27,967,28.35,737,1229,1458,2576
87.31,0.907,3.306,4.412,2428,40,2.03,0.23,824,23.56,651,1142,1502,2705
86.02,0.902,3.293,4.388,2519,95,2.05,0.23,820,24.48,689,1197,1332,2782
86.0,0.886,3.3,4.375,2727,66,2.06,0.23,825,28.67,719,1162,1511,2608
86.72,0.9,3.318,4.403,3023,36,2.02,0.24,870,25.67,601,1307,1532,2560
86.95,0.892,3.284,4.359,2634,16,2.06,0.21,747,26.26,716,1224,1497,2563
87.25,0.917,3.31,4.417,2799,11,2.0,0.21,746,28.64,600,1131,1615,2654
87.7,0.885,3.32,4.392,2807,3,2.08,0.22,810,24.9,763,1175,1267,2795
86.75,0.873,3.314,4.372,2859,48,2.09,0.24,865,26.69,777,1243,1307,2673
87.34,0.845,3.326,4.363,2612,22,2.11,0.23,851,22.98,809,1290,1267,2634
86.34,0.871,3.324,4.379,2859,68,2.05,0.25,907,28.38,695,1251,1496,2558
88.04,0.846,3.32,4.353,2896,41,2.07,0.26,942,21.92,745,1195,1651,2409
87.6,0.824,3.336,4.358,2689,141,2.11,0.28,1010,19.54,855,1038,1429,2678
88.24,0.846,3.322,4.36,2367,37,2.13,0.25,920,23.15,883,1139,1377,2601
88.04,0.834,3.319,4.347,2477,105,2.08,0.24,883,21.41,736,1355,1380,2529
87.68,0.83,3.311,4.33,2587,29,2.12,0.25,898,24.21,835,1315,1306,2544
86.41,0.874,3.302,4.371,2533,42,2.06,0.22,806,23.15,720,1221,1446,2613
85.79,0.864,3.278,4.34,2546,70,2.09,0.22,813,24.33,774,1254,1494,2478
87.21,0.854,3.305,4.346,2735,28,2.07,0.23,841,28.15,720,1313,1514,2453
87.56,0.85,3.309,4.351,2872,60,2.08,0.23,826,30.54,741,1339,1402,2518
87.35,0.873,3.306,4.382,3059,58,2.05,0.22,800,30.59,683,1239,1481,2597
86.87,0.891,3.326,4.404,2908,45,2.01,0.26,956,23.82,619,1164,1526,2691
88.3,0.892,3.308,4.39,2734,102,2.05,0.24,879,26.94,716,1056,1606,2622
86.36,0.854,3.281,4.33,2902,44,2.12,0.24,851,23.4,841,1212,1531,2416
86.68,0.839,3.309,4.329,2995,21,2.08,0.25,888,26.97,734,1289,1555,2422
85.42,0.832,3.296,4.314,2541,37,2.13,0.24,863,30.68,840,1425,1238,2497
87.1,0.868,3.299,4.353,2960,34,2.12,0.25,924,25.63,844,1218,1286,2652
85.52,0.857,3.287,4.323,2515,12,2.1,0.24,860,28.0,770,1371,1464,2395
84.83,0.875,3.277,4.338,2419,18,2.08,0.22,784,20.19,755,1264,1586,2395
85.01,0.868,3.305,4.362,2868,51,2.07,0.24,860,30.51,744,1173,1538,2545
85.51,0.867,3.313,4.363,3001,34,2.07,0.25,923,22.45,743,1225,1440,2592
87.12,0.899,3.295,4.388,2676,51,2.05,0.21,772,23.23,688,1215,1495,2602
87.6,0.867,3.318,4.379,2956,82,2.09,0.26,931,26.94,779,1227,1295,2699
86.91,0.842,3.31,4.337,2981,118,2.1,0.24,877,23.49,798,1307,1466,2429
86.63,0.883,3.287,4.365,2777,37,2.08,0.24,861,22.86,764,1199,1431,2606
87.94,0.848,3.317,4.353,3113,108,2.1,0.24,860,32.14,811,1143,1495,2551
89.74,0.877,3.332,4.398,3133,78,2.06,0.26,960,30.22,710,1199,1441,2650
89.87,0.863,3.345,4.402,2817,45,2.06,0.26,945,26.59,715,1218,1377,2690
90.08,0.869,3.33,4.385,2648,73,2.08,0.27,973,23.87,785,1124,1421,2670
89.91,0.868,3.323,4.379,2927,141,2.09,0.25,922,30.77,811,1121,1380,2688
87.92,0.887,3.329,4.406,2798,77,2.08,0.26,929,31.04,801,1033,1466,2700
87.4,0.851,3.322,4.361,2689,116,2.09,0.25,894,28.51,795,1122,1535,2548
87.42,0.88,3.319,4.379,3338,59,2.06,0.25,913,28.36,709,1237,1498,2556
87.34,0.856,3.344,4.377,2678,34,2.06,0.27,972,28.59,727,1160,1491,2622
87.37,0.841,3.321,4.349,2540,59,2.1,0.27,985,28.76,814,1164,1457,2565
88.16,0.847,3.309,4.348,2794,63,2.09,0.26,930,23.27,769,1311,1360,2560
87.99,0.828,3.339,4.36,2654,51,2.05,0.26,941,23.7,689,1201,1574,2536
88.9,0.861,3.331,4.369,2585,84,2.05,0.28,1029,25.59,700,1204,1512,2584
88.13,0.849,3.321,4.359,2501,45,2.07,0.28,1001,22.41,728,1219,1419,2634
88.1,0.843,3.311,4.343,2767,87,2.05,0.26,941,25.54,676,1329,1490,2505
86.97,0.864,3.319,4.379,2360,26,2.04,0.25,901,20.89,664,1277,1446,2613
89.3,0.874,3.315,4.393,2544,31,2.05,0.24,883,27.81,694,1260,1364,2682
87.72,0.867,3.313,4.378,2697,53,2.04,0.24,891,28.05,668,1254,1485,2593
86.56,0.904,3.292,4.392,2743,72,2.04,0.25,890,29.14,666,1220,1479,2635
85.96,0.88,3.303,4.374,2854,60,2.03,0.24,879,24.6,621,1373,1536,2470
86.72,0.879,3.326,4.401,2549,56,2.05,0.24,860,21.45,724,1097,1490,2689
87.01,0.881,3.315,4.39,2637,29,2.03,0.23,835,24.24,648,1185,1624,2543
88.5,0.878,3.321,4.395,3232,22,2.02,0.25,896,25.2,637,1187,1489,2687
87.58,0.877,3.337,4.415,2608,47,2.04,0.27,966,25.88,695,1109,1446,2750
87.67,0.852,3.319,4.372,2877,35,2.04,0.26,956,26.04,661,1254,1443,2642
87.9,0.846,3.308,4.349,2403,73,2.08,0.25,917,27.78,773,1172,1538,2517
88.1,0.862,3.317,4.368,2970,40,2.03,0.24,866,26.54,633,1301,1462,2604
86.57,0.871,3.302,4.367,2549,67,2.08,0.24,852,22.51,774,1157,1428,2641
86.23,0.882,3.288,4.357,2635,92,2.08,0.23,828,29.36,776,1135,1521,2568
85.68,0.865,3.301,4.355,2657,37,2.09,0.22,783,27.4,788,1216,1464,2532
86.56,0.906,3.276,4.368,2876,54,2.05,0.23,826,31.33,690,1250,1485,2575
86.33,0.89,3.273,4.356,2753,36,2.1,0.22,786,27.18,813,1165,1427,2595
86.76,0.866,3.288,4.337,2609,25,2.1,0.23,829,21.78,805,1180,1547,2468
87.62,0.905,3.297,4.393,2771,48,2.05,0.24,884,24.58,714,1147,1561,2578
87.22,0.904,3.294,4.39,2652,48,2.08,0.25,911,28.76,787,1028,1407,2778
87.82,0.888,3.302,4.379,2826,55,2.08,0.25,908,31.92,793,1064,1471,2672
89.01,0.874,3.341,4.398,3062,33,2.06,0.26,961,32.21,745,1096,1418,2741
88.97,0.878,3.339,4.402,2755,80,2.07,0.25,899,32.43,766,1040,1436,2758
89.29,0.865,3.322,4.379,3346,59,2.04,0.25,907,31.78,661,1241,1450,2648
88.6,0.825,3.317,4.326,2821,41,2.11,0.25,916,23.63,839,1183,1530,2448
89.22,0.88,3.295,4.359,2584,63,2.1,0.24,862,21.22,794,1235,1436,2535
87.01,0.874,3.272,4.337,2585,70,2.11,0.2,715,22.64,855,1059,1633,2453
86.66,0.85,3.287,4.325,3027,67,2.1,0.24,872,29.83,803,1177,1595,2425
87.9,0.85,3.321,4.354,2886,60,2.08,0.24,886,28.94,776,1177,1494,2553
88.08,0.836,3.327,4.349,2637,80,2.1,0.25,898,24.52,806,1223,1411,2560
87.86,0.87,3.31,4.372,3242,60,2.09,0.23,821,27.37,786,1258,1434,2522
86.09,0.876,3.287,4.351,3118,23,2.1,0.22,798,26.8,815,1141,1512,2532
86.88,0.863,3.293,4.345,2929,31,2.11,0.24,859,25.04,845,1196,1394,2565
87.26,0.865,3.302,4.348,2497,41,2.07,0.23,850,21.61,747,1217,1527,2509
85.38,0.868,3.309,4.358,2526,60,2.09,0.25,897,22.54,790,1130,1505,2575
88.27,0.861,3.312,4.36,3053,45,2.07,0.25,898,26.5,766,1113,1452,2669
86.99,0.868,3.302,4.358,2523,47,2.07,0.23,835,25.96,741,1258,1421,2580
86.77,0.914,3.306,4.41,2987,62,2.04,0.23,838,30.15,680,1174,1393,2753
87.08,0.877,3.305,4.372,2591,49,2.05,0.24,879,29.41,703,1141,1540,2616
87.22,0.86,3.294,4.35,2968,67,2.06,0.24,855,31.49,717,1186,1574,2523
87.38,0.88,3.322,4.394,3076,77,2.02,0.25,918,31.46,640,1176,1565,2619
87.3,0.856,3.303,4.34,2783,81,2.07,0.24,871,32.05,714,1411,1440,2435
86.36,0.869,3.294,4.346,2748,100,2.08,0.22,811,24.57,729,1348,1487,2436
86.11,0.857,3.284,4.318,2840,92,2.16,0.25,895,30.94,955,1138,1475,2432
87.43,0.869,3.295,4.346,2717,64,2.12,0.25,914,24.12,841,1261,1360,2538
