gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds,exec,8k,4k,1440p,1080p
53.65,0.903,3.225,4.297,858,0,2.15,0.25,523,3.42,556,635,861,1448
53.83,0.846,3.253,4.275,831,12,2.15,0.26,541,4.05,528,740,911,1321
54.02,0.797,3.25,4.22,1195,2,2.21,0.27,571,4.81,596,797,888,1219
55.44,0.808,3.274,4.259,1199,10,2.21,0.29,609,6.75,618,714,912,1256
55.09,0.806,3.282,4.263,943,1,2.19,0.29,610,4.63,599,677,943,1281
55.09,0.838,3.261,4.283,1167,48,2.13,0.25,521,4.78,513,710,901,1376
55.12,0.836,3.274,4.284,1123,0,2.09,0.23,483,5.32,452,723,922,1403
55.53,0.82,3.276,4.272,1564,10,2.16,0.22,458,6.94,538,753,894,1315
54.77,0.859,3.271,4.31,1095,20,2.1,0.22,458,4.95,467,683,1031,1319
56.04,0.83,3.298,4.299,1134,10,2.08,0.26,540,4.52,438,738,1014,1310
55.2,0.828,3.283,4.282,687,5,2.12,0.26,546,2.73,491,742,1007,1260
55.17,0.822,3.302,4.3,1180,19,2.19,0.26,547,5.29,601,624,889,1386
56.81,0.839,3.305,4.313,1268,18,2.14,0.24,513,5.98,533,636,1008,1323
55.96,0.814,3.296,4.286,905,0,2.12,0.24,496,4.3,488,710,1027,1275
55.71,0.823,3.279,4.279,988,16,2.14,0.22,473,4.9,527,694,1032,1247
55.7,0.832,3.286,4.286,936,22,2.11,0.24,513,4.38,472,729,1074,1225
55.04,0.87,3.249,4.286,959,0,2.09,0.22,471,5.31,438,758,1089,1215
54.64,0.824,3.227,4.223,957,1,2.15,0.22,463,3.81,521,784,1081,1114
54.66,0.807,3.237,4.219,882,17,2.16,0.24,510,4.26,527,844,987,1142
55.23,0.803,3.28,4.249,1001,0,2.07,0.29,614,4.06,410,822,1081,1187
55.69,0.79,3.283,4.241,1182,11,2.08,0.28,588,4.12,408,902,1044,1146
53.92,0.806,3.266,4.239,559,1,2.14,0.28,589,2.93,496,847,969,1188
55.12,0.788,3.295,4.254,1070,0,2.09,0.28,582,4.56,426,839,978,1257
55.34,0.816,3.253,4.249,1100,0,2.12,0.25,529,4.75,483,776,961,1280
54.87,0.841,3.251,4.271,1080,1,2.11,0.26,537,4.02,468,790,946,1296
54.94,0.88,3.25,4.308,907,10,2.08,0.22,470,3.91,410,867,883,1340
55.5,0.899,3.258,4.329,1095,47,2.07,0.26,538,3.99,414,753,1032,1301
56.22,0.872,3.261,4.3,1009,20,2.06,0.26,550,3.73,392,851,1055,1202
55.15,0.87,3.27,4.307,843,4,2.11,0.26,537,2.73,466,793,938,1303
55.44,0.886,3.217,4.276,1094,13,2.11,0.22,457,4.81,455,852,894,1299
