gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds,exec,8k,4k,1440p,1080p
38.54,3.202,3.509,6.909,7,2362,1.7,0,0,1.48,66,153,200,3081
38.22,3.266,3.511,6.981,36,2551,1.72,0,0,2.11,85,132,174,3109
38.71,3.243,3.51,6.949,50,2638,1.73,0,0,1.99,101,144,218,3037
37.76,3.138,3.508,6.836,28,2559,1.72,0,0,1.69,87,167,219,3027
38.38,3.035,3.506,6.735,51,2459,1.76,0,0,1.59,139,173,194,2994
38.13,3.032,3.504,6.742,68,2587,1.75,0,0,1.76,121,152,185,3042
37.93,3.088,3.504,6.793,16,2584,1.71,0,0,1.66,74,120,201,3105
37.94,3.156,3.504,6.86,43,2777,1.7,0,0,2.08,77,88,189,3146
37.14,3.114,3.503,6.818,35,2134,1.71,0,0,1.04,92,74,228,3106
37.89,3.081,3.499,6.787,36,2479,1.74,0,0,1.57,123,108,261,3008
37.43,3.11,3.498,6.819,45,2720,1.75,0,0,1.96,130,121,206,3043
37.34,3.092,3.498,6.797,28,2540,1.71,0,0,1.82,84,116,186,3114
38.03,3.041,3.496,6.742,42,2640,1.71,0,0,1.92,80,140,200,3080
37.79,3.082,3.498,6.782,27,2700,1.71,0,0,1.96,74,160,252,3014
37.77,3.05,3.511,6.756,78,2695,1.7,0,0,2.4,54,154,238,3054
37.82,3.052,3.508,6.758,46,2521,1.69,0,0,1.9,42,189,209,3060
37.77,2.969,3.507,6.674,41,2369,1.7,0,0,1.53,50,177,186,3087
