gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds,exec,8k,4k,1440p,1080p
22.1,2.149,3.329,5.692,60,963,2.0,0,0,0.32,237,185,218,1360
22.51,2.074,3.336,5.618,40,1002,2.0,0,0,0.29,233,212,240,1315
21.94,2.07,3.333,5.614,67,1016,1.96,0,0,0.37,208,202,278,1312
22.03,2.028,3.327,5.568,64,927,1.96,0,0,0.35,200,214,295,1291
21.92,2.04,3.332,5.588,43,976,1.97,0,0,0.27,215,201,267,1317
21.83,2.012,3.341,5.574,45,1014,1.98,0,0,0.44,220,186,289,1305
22.01,2.04,3.346,5.604,22,1045,1.98,0,0,0.33,227,171,294,1308
21.8,2.006,3.334,5.56,77,1046,2.0,0,0,0.51,236,188,299,1277
21.89,1.992,3.331,5.535,85,1040,1.99,0,0,0.37,233,184,291,1292
21.73,1.936,3.321,5.472,44,943,2.01,0,0,0.28,250,167,291,1292
22.04,1.933,3.327,5.472,57,980,1.96,0,0,0.32,211,169,295,1325
22.24,1.903,3.324,5.439,65,1047,1.93,0,0,0.37,189,178,325,1308
21.47,2.017,3.328,5.559,34,996,1.91,0,0,0.27,168,184,317,1331
21.23,1.951,3.314,5.484,82,1172,1.95,0,0,0.56,207,169,303,1321
21.54,2.015,3.319,5.549,31,912,1.98,0,0,0.34,231,154,266,1349
21.44,2.064,3.31,5.586,30,954,1.99,0,0,0.28,234,164,278,1324
21.68,2.105,3.305,5.622,75,1040,2.0,0,0,0.47,246,139,275,1340
21.37,2.091,3.314,5.613,87,995,1.95,0,0,0.42,206,163,297,1334
21.82,2.053,3.316,5.579,42,1116,1.93,0,0,0.44,182,185,309,1324
21.98,2.206,3.318,5.727,31,1141,1.93,0,0,0.33,188,172,290,1350
21.87,2.281,3.321,5.81,36,1049,1.93,0,0,0.29,191,172,268,1369
21.45,2.298,3.324,5.834,44,971,1.94,0,0,0.26,204,147,253,1396
21.68,2.342,3.324,5.879,46,1080,1.92,0,0,0.32,183,144,275,1398
21.07,2.226,3.33,5.779,34,1206,1.96,0,0,0.4,218,137,250,1395
21.34,2.136,3.32,5.678,58,1070,1.97,0,0,0.37,223,161,249,1367
21.18,2.097,3.322,5.64,92,1013,1.98,0,0,0.38,236,128,290,1346
21.13,2.057,3.311,5.582,58,1054,2.02,0,0,0.37,262,140,295,1303
21.28,2.011,3.308,5.54,100,1107,2.01,0,0,0.52,254,144,309,1293
20.95,2.047,3.316,5.586,69,1055,2.0,0,0,0.37,249,137,315,1299
20.93,2.063,3.323,5.607,66,1019,2.0,0,0,0.41,243,148,300,1309
20.89,2.169,3.321,5.715,63,963,1.97,0,0,0.25,222,141,283,1354
21.21,2.109,3.314,5.648,65,1204,2.0,0,0,0.47,246,143,252,1359
20.46,2.111,3.313,5.644,45,1119,1.97,0,0,0.38,223,135,242,1400
20.6,1.964,3.297,5.468,102,1182,2.03,0,0,0.59,267,168,277,1288
